source_acronym,source_structure_id,n_units_sampled,matched_injection_acronym,matched_injection_structure_id,n_injection_experiments,target_structure_id,target_acronym,n_experiments,mean_projection_density,median_projection_density,mean_projection_energy,median_projection_energy,mean_normalized_projection_volume,median_normalized_projection_volume
NOT,628,27,NOT,628,1,634,NPC,1,0.08982473588023676,0.0898247354040774,77.98833451921773,77.9883342461298,0.14184529448479463,0.136539746355378
NOT,628,27,NOT,628,1,321,SubG,1,0.0772365892690759,0.0772365875357758,105.64000822238222,105.640008811119,0.011308046471297949,0.0169337323192825
NOT,628,27,NOT,628,1,1100,PRT,1,0.07687111160706034,0.0752843058535889,119.85106660623262,116.580479407232,0.8137913489291586,0.974065732484903
NOT,628,27,NOT,628,1,10,SCig,1,0.07235011047225803,0.0723094481558091,110.05358088509139,109.967133417603,0.8018083373991667,0.923426121571316
NOT,628,27,NOT,628,1,218,LP,1,0.06897001318596577,0.0689700155321586,73.43452297103673,73.4345227018677,0.45138616809457394,0.629492188225374
NOT,628,27,NOT,628,1,75,DT,1,0.0651988969068679,0.0651988978150347,31.105044388847002,31.1050444366826,0.0040698658291476,0.0043905049146105
NOT,628,27,NOT,628,1,606826659,MMd,1,0.06042285621730317,0.0604228559305617,52.18782555680547,52.187824357184,0.025313303511332333,0.0222279549431862
NOT,628,27,NOT,628,1,339,MBsen,1,0.05858259857091384,0.0585825874839032,81.83404115960613,81.8340122342213,2.189535961340033,2.17411347554825
NOT,628,27,NOT,628,1,215,APN,1,0.05378403703592677,0.0537712239540356,80.67313197195979,80.6509314459692,0.3738273681508866,0.502059828958792
NOT,628,27,NOT,628,1,563807439,IntG,1,0.04998059101184277,0.0499805910493827,28.136554232317177,28.1365538271605,0.00612974494868659,0.0091020975629262
NOT,628,27,NOT,628,1,294,SCm,1,0.04085956017763443,0.0408500096120309,54.5828040867055,54.5669753909604,1.257871344605753,1.51757661409863
NOT,628,27,NOT,628,1,574,TRN,1,0.038462343303920336,0.0384623442173673,55.37453406311746,55.3745351585055,0.14458785192502868,0.216543041592006
NOT,628,27,NOT,628,1,916,bsc,1,0.0369105997309097,0.0369106000661876,25.486727996310503,25.4867285598544,0.040394422357325634,0.0530868172115563
NOT,628,27,NOT,628,1,436,fx,1,0.035392394020996594,0.035392392989476,13.757747922629425,13.7577476778338,0.05201364567152833,0.0776229858834863
NOT,628,27,NOT,628,1,737,fxpo,1,0.034610863585967135,0.0346108635859672,13.467666404992315,13.4676664049923,0.05243659392112247,0.0782574082578775
NOT,628,27,NOT,628,1,155,LD,1,0.03446068920427863,0.0344606901961358,40.30577622231118,40.3057753555856,0.1909338850835706,0.284525363515758
NOT,628,27,NOT,628,1,138,LAT,1,0.0341387177207616,0.0341387177207616,34.559824740379305,34.5598247403793,0.5722779524206526,0.805141242137277
NOT,628,27,NOT,628,1,66,LT,1,0.033981338959154665,0.0339813394266135,15.89669904018058,15.8966990978901,0.003312559235864733,0.0047779209520793
NOT,628,27,NOT,628,1,1029,POL,1,0.03266013252097386,0.0326601325491971,30.626652368390324,30.6266529812925,0.03658197217147383,0.0518813458486532
NOT,628,27,NOT,628,1,496345664,LGd-sh,1,0.0306771041684134,0.0306771037676284,19.91709055897674,19.9170906066024,0.0346641484663431,0.0467981773510101
NOT,628,27,NOT,628,1,17,SCiw,1,0.028554272661586833,0.0285539221315987,31.164531470185974,31.1641161467029,0.32525136654380676,0.406833900565043
DG,726,19,DG,726,9,10703,DG-mo,9,0.17484830784338462,0.155413866043091,396.30751869527506,279.272705078125,6.445467821203009,5.47686383251856
DG,726,19,DG,726,9,726,DG,9,0.1612457477614141,0.146015788513109,351.5402724342758,255.89355600746,8.946267220213192,6.94576221828976
DG,726,19,DG,726,9,10704,DG-po,9,0.14233617803298435,0.118300449343133,269.1641135796389,215.720501669143,0.8308617570120413,0.618150686631386
DG,726,19,DG,726,9,632,DG-sg,9,0.13210079783656023,0.103695802390575,263.85475709126916,161.83674621582,1.6699376419981489,1.24334764421507
DG,726,19,DG,726,9,1080,HIP,9,0.07106486737461731,0.0618123974345799,132.15149568207815,84.2583174964422,13.358403413477083,11.4255030957078
DG,726,19,DG,726,9,338,SFO,9,0.06957815962437452,0.0181888826191425,114.31850826933321,12.2043886184692,0.010622462981897385,0.0045649786067729
DG,726,19,DG,726,9,463,CA3,9,0.05047032340814231,0.0288444440811872,93.39662730977285,59.165374559207,2.4024915025731466,1.88631471689118
DG,726,19,DG,726,9,423,CA2,9,0.04704526833785066,0.0229572132229805,73.46082214900164,31.9717426300049,0.16534493598105426,0.158881295973241
DG,726,19,DG,726,9,449,vhc,9,0.045843458033584555,0.0345996244006896,23.100145446925485,13.5818929672241,0.022660113899563697,0.0191340864309575
DG,726,19,DG,726,9,1089,HPF,9,0.040964778152702996,0.0356740352867063,74.45459344210482,47.1397323608398,13.871871838758068,11.5377724451095
DG,726,19,DG,726,9,375,CA,9,0.037068728329532334,0.0158775532732454,49.09658592290325,29.9021096295913,4.396609372632032,3.51390183441524
DG,726,19,DG,726,9,250,LSc,9,0.0290497151056552,0.0072017340795137,8.41322745079332,1.78679978847504,0.09908770822354877,0.0280971021432436
DG,726,19,DG,726,9,382,CA1,9,0.028400187145012093,0.007809167727828,20.842640134546773,7.51049191299962,1.8287729340778318,0.797411415883025
DG,726,19,DG,726,9,564,MS,9,0.02255377881700171,0.0114190757984987,5.531778312046675,3.78189353065105,0.07093401006268675,0.0379158840171212
DG,726,19,DG,726,9,904,MSC,9,0.019295472299692064,0.0136227284622172,5.054590595964497,3.1041925820111,0.17060139889496767,0.109096621166623
DG,726,19,DG,726,9,826,PALm,9,0.018557530935427273,0.0141539966663858,5.00597961194364,3.27070118934327,0.2132602089739819,0.134353167400133
DG,726,19,DG,726,9,596,NDB,9,0.017467271039471398,0.0145576829090714,4.786845642439793,2.72394177425453,0.09966738883228089,0.0598120837446047
DG,726,19,DG,726,9,581,TRS,9,0.01616215065977576,0.0126238176599145,4.848186851827165,2.74137854576111,0.04265881007901425,0.0286523055353083
DG,726,19,DG,726,9,310,SF,9,0.01607900272012325,0.0086185140535235,4.206410289561724,2.35605692863464,0.05727272192007752,0.0368821496056753
DG,726,19,DG,726,9,129,V3,9,0.014210172937492285,0.0108319008722901,27.386336018911738,20.1494636535645,0.11613576713931045,0.101706228601389
DG,726,19,DG,726,9,603,fi,9,0.012926375815028745,0.0063767274841666,6.420677372528007,4.5779709815979,0.15550997555362686,0.109946216265898
DG,726,19,DG,726,9,466,alv,9,0.012784137384270512,0.0121026979759336,14.920760297304707,9.61986560106666,0.14072444144646412,0.122544614608561
DG,726,19,DG,726,9,484682470,ProS,9,0.011722831380759854,0.0032675633256353,12.249576006237554,0.96544885635376,0.12266174631102403,0.0243724162853452
DG,726,19,DG,726,9,275,LSX,9,0.010329219624404088,0.0061229698184957,2.7394832265621,1.44923548523547,0.24304841784522874,0.123086373092634
DG,726,19,DG,726,9,1099,fxs,9,0.010010739097048204,0.0079536677906666,7.6420469268043965,5.94570464345648,0.3350141041191403,0.287174865653486
DG,726,19,DG,726,9,64,AD,9,0.009676519840034061,0.0010095367906615,21.014758982249788,0.48300114274025,0.010751372131821547,0.0012022367869735
DG,726,19,DG,726,9,242,LS,9,0.00955251285981159,0.0047983254765904,2.5424794612654305,1.3049848617466,0.18558814197900475,0.0854572056950118
DG,726,19,DG,726,9,695,CTXpl,9,0.008410530597534877,0.0072924435676754,15.129754640067963,9.72212588673917,14.392443600179645,11.5996214835842
DG,726,19,DG,726,9,688,CTX,9,0.008072556098909923,0.0069956203478891,14.51464005945563,9.32287633642398,14.406207584095656,11.5997853398207
DG,726,19,DG,726,9,982,FC,9,0.00804709161956184,0.0004042097716592,8.96075096754234,0.114996030926704,0.0034109212907616616,0.0007032601721102
SCig,10,10,SCm,294,5,271,SAG,5,0.22765603960431777,0.220336245063426,639.3353549334244,584.000212196309,0.043718112114572556,0.0484407849894206
SCig,10,10,SCm,294,5,75,DT,5,0.15025113228192225,0.106982290744781,340.0637956522913,114.277305080141,0.004001660896981493,0.0024325663524403
SCig,10,10,SCm,294,5,874,PBG,5,0.1459824716956418,0.098806194961071,448.4944209801297,82.7915725708008,0.014462484769955746,0.007965458387912
SCig,10,10,SCm,294,5,26,SCdg,5,0.12756791897245062,0.108699045993918,289.3327869618661,202.73943188134,0.29968217270480235,0.266996948977911
SCig,10,10,SCm,294,5,1060,dtd,5,0.12342408754267242,0.0884254699775533,196.98867157751724,93.8818124098124,0.0017355653081177632,0.0009871256666706
SCig,10,10,SCm,294,5,580,NB,5,0.12186629061745315,0.0825590258582402,332.6905996877928,89.3370236987526,0.02390636619705278,0.0119637488307191
SCig,10,10,SCm,294,5,294,SCm,5,0.11610420003966843,0.120189245926371,292.5005245291329,238.937028158978,1.2766677103561015,1.06825852186225
SCig,10,10,SCm,294,5,17,SCiw,5,0.11566769183209599,0.118377225428401,302.8087799117515,281.009490966797,0.46373670815256296,0.428813918210887
SCig,10,10,SCm,294,5,10,SCig,5,0.11273033078419649,0.113960347798608,310.03162338969895,216.219177246094,0.44783855137571305,0.388750428823774
SCig,10,10,SCm,294,5,1044,PP,5,0.11233217992515904,0.0916840493570733,233.7695317329698,84.1166458129883,0.015151596394607614,0.0089606474287284
SCig,10,10,SCm,294,5,349,sup,5,0.10855911727359455,0.0788407176733017,286.76709816926854,59.9049963596328,0.006313403281843261,0.0030753010005229
SCig,10,10,SCm,294,5,66,LT,5,0.10851527517665775,0.0914346195544124,207.5205318687851,90.1095733642578,0.00415614425882176,0.0028502941933408
SCig,10,10,SCm,294,5,42,SCdw,5,0.10804879078173278,0.087421178817749,165.45149773094099,86.2753219604492,0.06541027812302344,0.0547174983443419
SCig,10,10,SCm,294,5,560581563,PIL,5,0.10125511683607864,0.105091015855303,110.19459931514265,89.7027727296881,0.0372435154429827,0.0343028870226611
SCig,10,10,SCm,294,5,1061,PPT,5,0.09739369212233324,0.0597906650133873,251.35962751625823,63.7481283036817,0.031482611790853356,0.0176949667996523
SCig,10,10,SCm,294,5,422,SPFp,5,0.09693076379218037,0.0731902060160822,117.63170279658651,59.6238141686061,0.027607756617544006,0.0271916116767165
SCig,10,10,SCm,294,5,336,csc,5,0.09286006926561786,0.0926395133137703,61.998414616778454,54.4091987609863,0.00515481878775724,0.0048313736412825
SCig,10,10,SCm,294,5,628,NOT,5,0.08799426340981946,0.0476972386240959,251.1613712880929,30.7771492004395,0.04372910137232447,0.0181975181818972
SCig,10,10,SCm,294,5,616,CUN,5,0.08780298366955419,0.0642256960272789,99.41541614416613,29.8561782836914,0.08392061448549197,0.0499390744912874
SCig,10,10,SCm,294,5,549009211,MA3,5,0.08711297043317301,0.0436484158463765,161.33858987771248,22.6825765604196,0.0030020964155376747,0.0009194798102755
SCig,10,10,SCm,294,5,1029,POL,5,0.08473823989623706,0.0955906560185424,108.24354441942076,82.5830993652344,0.036990708303362756,0.0428605794316997
SCig,10,10,SCm,294,5,406,SPF,5,0.08462224938452877,0.0763994507848003,93.42628185381764,53.510108578763,0.03603720822048254,0.0381642430067995
SCig,10,10,SCm,294,5,614454277,Su3,5,0.0774809236104823,0.0993442386388779,58.824485495054866,59.800756501182,0.0061860544787486664,0.0045154148187623
SCig,10,10,SCm,294,5,325,SGN,5,0.07746986034875694,0.0685382000493849,123.90659387276088,42.9969119941426,0.029907983819391658,0.0191157120613971
SCig,10,10,SCm,294,5,218,LP,5,0.07699319371859431,0.0503192761081577,255.78242871929103,40.59814453125,0.21278664531355937,0.0864945000511216
SCig,10,10,SCm,294,5,128,MRN,5,0.07492084366051692,0.0728199705481529,96.3162102444927,61.8497141898426,0.7689730444166547,0.713779374005067
SCig,10,10,SCm,294,5,323,MBmot,5,0.07360545304520513,0.0643527507573869,127.76692727231736,135.598849546484,3.070405732609021,3.69971566517989
SCig,10,10,SCm,294,5,1052,PPN,5,0.07269215594688459,0.0577660463750362,69.02143999472395,35.6849136352539,0.114161361109292,0.117299590572919
SCig,10,10,SCm,294,5,851,SCop,5,0.07124344984880038,0.0430644957842296,244.10542740974913,48.8768615722656,0.09641963921610301,0.0343386465962911
SCig,10,10,SCm,294,5,549009203,RPF,5,0.06994117088858194,0.0617788034483621,73.58607967542268,52.7290536038548,0.00849132851891754,0.0078592760568088
HPF,1089,9,HPF,1089,53,484682470,ProS,53,0.06846349975836734,0.0215544253587723,229.87117594802282,30.5662517547607,0.35626404317408494,0.145730946291387
HPF,1089,9,HPF,1089,53,423,CA2,53,0.06566946355544857,0.0234980341047049,226.00269743793532,41.8855247497559,0.16685809852504258,0.0574541382007774
HPF,1089,9,HPF,1089,53,382,CA1,53,0.06366751892157865,0.0240952800959349,218.2938135760319,38.1956527369751,3.2994628589757156,1.4824060998121
HPF,1089,9,HPF,1089,53,375,CA,53,0.061026566972594294,0.0271940392411584,212.8141207856322,52.5338816740916,5.362946778642498,2.42875659888966
HPF,1089,9,HPF,1089,53,449,vhc,53,0.060692257103345346,0.0212750807404518,199.90983865465049,12.6532775579734,0.023187338841909707,0.0057152334669416
HPF,1089,9,HPF,1089,53,250,LSc,53,0.06018400634495954,0.0023154318332672,201.28664470940097,1.27254831790924,0.22501982528216222,0.0054734282564645
HPF,1089,9,HPF,1089,53,335,PERI6a,53,0.05950846113115944,0.0001400963392035,169.03164164265687,0.0373063585721767,0.01038742720337003,4.73032226490512e-05
HPF,1089,9,HPF,1089,53,10703,DG-mo,53,0.058204451099243285,0.0102939372882247,165.8847803588369,23.1712131500244,1.4555621675737005,0.274895787102765
HPF,1089,9,HPF,1089,53,1080,HIP,53,0.05806594149862102,0.03388655034954,191.6843328477406,69.9036299270399,7.399179303860126,3.56733170129482
HPF,1089,9,HPF,1089,53,368,PERI6b,53,0.05709594268370492,0.0003608502156566,174.95999436880047,0.129101157188416,0.0025158206660730567,2.81266367675399e-05
HPF,1089,9,HPF,1089,53,463,CA3,53,0.05658249161844389,0.015742813932305,203.5785620085391,25.751594543457,1.8966258211417382,0.416076542142921
HPF,1089,9,HPF,1089,53,502,SUB,53,0.05461119307952048,0.0124318404123187,192.9002037001676,15.3133554458618,0.4463969506473101,0.145381030455571
HPF,1089,9,HPF,1089,53,28,ENTl6a,53,0.053498058422995355,0.0031615193001925,147.43032925633003,0.937369592173489,0.18279073369881166,0.0153241530872979
HPF,1089,9,HPF,1089,53,606826655,MMp,53,0.052954093692333656,0.0002472013293299,217.76984472014934,0.0651972144842148,0.0077436290522515305,5.23799168284189e-05
HPF,1089,9,HPF,1089,53,726,DG,53,0.052169675069276514,0.011565817053995,143.7784661830172,20.254734914884,2.0245311663895382,0.412555275957563
HPF,1089,9,HPF,1089,53,743,ENTm6,53,0.05183430557343981,0.0082224509943705,140.3492266412379,3.37315344810486,0.11035201038339383,0.0388012831210262
HPF,1089,9,HPF,1089,53,1089,HPF,53,0.05168710854128488,0.0361777320504189,167.08361131803701,78.0136871337891,10.273073333785415,7.31885329328413
HPF,1089,9,HPF,1089,53,20,ENTl2,53,0.0504078907166767,0.0016081284265965,153.61673268082737,0.667595480917113,0.2458070446844193,0.0135966167445906
HPF,1089,9,HPF,1089,53,428,mct,53,0.049893432205849825,0.0014500007685365,266.4483222194058,0.524710205611633,0.001475636571732169,5.55657950562258e-05
HPF,1089,9,HPF,1089,53,52,ENTl3,53,0.049367211645568745,0.0009258313806749,142.6430276247866,0.346231728792191,0.19035749246051145,0.0091515223235301
HPF,1089,9,HPF,1089,53,918,ENTl,53,0.049063497612877975,0.0020835714819116,143.06575821767967,0.883065243979437,0.9499175314095486,0.0789061116822846
HPF,1089,9,HPF,1089,53,10704,DG-po,53,0.04766821291212943,0.0011560781858861,110.49068867625803,1.02956187725067,0.20313985931461562,0.0044442514171545
HPF,1089,9,HPF,1089,53,581,TRS,53,0.04757893311080231,0.0243332181125879,169.75846180743113,16.9794792931973,0.07189988976604222,0.0404106609893621
HPF,1089,9,HPF,1089,53,692,PERI5,53,0.04702201078088527,0.0001156276397086,142.289061904717,0.0416709445416927,0.02434967809887179,0.0001105358422982
HPF,1089,9,HPF,1089,53,737,fxpo,53,0.04678217197326292,0.0033969209286813,177.06058382580278,1.20313483747191,0.05315431418124066,0.0047957225490017
HPF,1089,9,HPF,1089,53,436,fx,53,0.046686047699540746,0.0033959709107875,174.2988997195674,1.19636797904968,0.05167867760950848,0.0047380802742996
HPF,1089,9,HPF,1089,53,1121,ENTl1,53,0.04633042345228209,0.0012512288316544,149.65403162330333,0.578827754885702,0.13525944049806196,0.0094370450234617
HPF,1089,9,HPF,1089,53,139,ENTl5,53,0.04611237660904365,0.0006122675258666,123.8375879689092,0.226808309555054,0.19570282006774437,0.0063534860443767
HPF,1089,9,HPF,1089,53,922,PERI,53,0.04548861685876437,0.0001796762732067,127.4939576823715,0.0813662335159765,0.10925950943073637,0.0022117082799552
HPF,1089,9,HPF,1089,53,310,SF,53,0.045101356796090813,0.0227900464087725,148.70276030488793,14.8757257461548,0.09680131864965487,0.0590043198288966
APN,215,8,APN,215,4,75,DT,4,0.12035645354460446,0.0245685731060803,259.9840442158223,11.524342536926259,0.001227877454232688,0.0005564457224092501
APN,215,8,APN,215,4,804,FF,4,0.11897190885699793,0.08814546828243161,254.53185514548247,95.0267246583241,0.09917541941138487,0.0952557416282226
APN,215,8,APN,215,4,215,APN,4,0.11868691901356367,0.08142096565008686,285.63263805055266,138.45182471306416,0.406078239124884,0.4774694202332135
APN,215,8,APN,215,4,1029,POL,4,0.1049571540265723,0.03445352617606485,236.28129805496678,25.29620538385435,0.041506453867346194,0.0349402691395781
APN,215,8,APN,215,4,422,SPFp,4,0.10423960370854608,0.08298173003729885,193.08813874567207,115.74270160169884,0.04414034104287782,0.0523639292485446
APN,215,8,APN,215,4,1100,PRT,4,0.09815967137831967,0.0610729731400175,202.4458877261976,89.28291312530474,0.5562473816562107,0.6496555265318169
APN,215,8,APN,215,4,214,RN,4,0.09165944762484024,0.07362122600711825,234.6588818042189,81.34988699609475,0.2705024244237887,0.226105425625113
APN,215,8,APN,215,4,797,ZI,4,0.08931182580475479,0.07491126885242455,216.00655530851796,122.6856815431243,0.5200123130834156,0.5533123365542916
APN,215,8,APN,215,4,634,NPC,4,0.08844235118423475,0.072537936270237,92.08254117876415,59.42661666870115,0.07738040573600836,0.07165006247112685
APN,215,8,APN,215,4,563807435,PoT,4,0.08711416890024598,0.03907656521487445,173.81005276141494,25.0530603927124,0.06352052969640823,0.061960560208975404
APN,215,8,APN,215,4,406,SPF,4,0.08275887464804578,0.057989396967236,140.04055762067674,77.49860610617316,0.05068250721033629,0.058498015831360654
APN,215,8,APN,215,4,1061,PPT,4,0.0819970156091247,0.033416907303035245,134.09628561080038,27.703508377075202,0.026652809519446482,0.0139907831918798
APN,215,8,APN,215,4,560581551,Eth,4,0.08135209127815916,0.0693116484341826,120.45021820377247,66.61671422968215,0.06157485637975948,0.07462997341800146
APN,215,8,APN,215,4,10,SCig,4,0.07988998277629532,0.059927979484200505,134.7126202029181,62.681776209243,0.40577666093106307,0.36227157202336546
APN,215,8,APN,215,4,325,SGN,4,0.07795280490330134,0.008630482445498949,211.4525186437769,4.2958555064972845,0.019270617572646507,0.00636889951632765
APN,215,8,APN,215,4,791,AUDpo5,4,0.06687917500379015,0.0,177.82366053095848,0.0,0.024268738264991888,0.0
APN,215,8,APN,215,4,549009203,RPF,4,0.06611098097844055,0.0629115497232928,66.8980356547697,52.98543965213625,0.013693242843322585,0.016029524053725548
APN,215,8,APN,215,4,759,AUDpo4,4,0.06467080765619816,0.0,198.27298041804485,0.0,0.0096014975020037,0.0
APN,215,8,APN,215,4,234,TEa4,4,0.06452324979077141,0.0,207.0683595192976,0.0,0.040387452199167166,0.0
APN,215,8,APN,215,4,560581563,PIL,4,0.0607836184937127,0.01396955084055665,111.79870687879365,6.883294343948365,0.02318620208787883,0.007631812927431999
APN,215,8,APN,215,4,628,NOT,4,0.05959908828669567,0.01340145897120235,87.87625010200263,9.534973144531236,0.023967162613094523,0.00654812458632705
APN,215,8,APN,215,4,294,SCm,4,0.05851689286833003,0.037457764861348455,82.05138678010509,39.01678677809065,0.8545425489657502,0.712710194210084
APN,215,8,APN,215,4,321,SubG,4,0.0583999035238057,0.0062490906566381,134.60873142404503,2.9001966714859,0.003683235513681049,0.00071099025582215
APN,215,8,APN,215,4,851,SCop,4,0.05672114430558262,0.025741587218362852,57.85896780887149,17.418226927518845,0.08202577906880404,0.0254267042564893
APN,215,8,APN,215,4,1088,MGm,4,0.0538886049762716,0.01534886891506655,117.39722316412582,6.3725493268397555,0.0328814036400956,0.0243110175238168
APN,215,8,APN,215,4,17,SCiw,4,0.05258069260319267,0.031698735942668296,65.51097521021879,34.17957487605785,0.31026351849750694,0.3594041414508985
APN,215,8,APN,215,4,66,LT,4,0.052535523954282105,0.0187744977651181,61.368775011124605,9.803693467272,0.0023456470527889236,0.00132094919397365
APN,215,8,APN,215,4,246,RR,4,0.05228140017589094,0.049980022211965694,71.13611084498363,40.0745233382945,0.024748482307326264,0.031625138113673554
APN,215,8,APN,215,4,158,pc,4,0.050788070253941386,0.04183914326131345,28.59493741218594,25.048414707183852,0.00861895420792425,0.0079456875739639
APN,215,8,APN,215,4,574,TRN,4,0.05033726452994086,0.0391022522457434,95.69516502264725,49.839030722728445,0.11192181199510383,0.11080159537770351
MB,313,4,MB,313,51,336,csc,51,0.08525192243583386,0.0823106169700623,71.84683248659289,34.3300784941867,0.005435933260293425,0.0038581999368211
MB,313,4,MB,313,51,271,SAG,51,0.08345611559885958,0.010601282119751,159.0694621739121,4.45183515548706,0.014644010958873953,0.0020605280456099
MB,313,4,MB,313,51,26,SCdg,51,0.07730948854504621,0.0333495773375034,113.29156681450876,17.542459487915,0.1928600175290234,0.0893669606833953
MB,313,4,MB,313,51,17,SCiw,51,0.07452221801283393,0.0424999669194221,123.20146020600879,25.2913093566895,0.3372720511516339,0.235879651378744
MB,313,4,MB,313,51,549009211,MA3,51,0.07262072896991806,0.0426484292206733,88.72450813919355,19.8061584242125,0.00245589116566271,0.0010583549062236
MB,313,4,MB,313,51,614454277,Su3,51,0.07223166622462554,0.062160735228544,54.21913492475394,25.4349060058594,0.007375080674176047,0.0045154148187623
MB,313,4,MB,313,51,42,SCdw,51,0.07191700866286876,0.0340700082389055,82.11032435852282,15.8022985458374,0.04867416043840245,0.0305798601846548
MB,313,4,MB,313,51,634,NPC,51,0.07188745880526687,0.0488617867231369,94.81051240211153,20.5581741333008,0.04686184513209032,0.0312732687357376
MB,313,4,MB,313,51,294,SCm,51,0.07057018154997013,0.0401158209643111,108.90757078136862,22.2174090512235,0.8662432343206007,0.492765089756992
MB,313,4,MB,313,51,580,NB,51,0.06954638413377237,0.0052211282822739,145.05203224925873,1.36326885223389,0.014167126505712564,0.0009141160135614
MB,313,4,MB,313,51,422,SPFp,51,0.0675599179662127,0.0320887942763794,86.93210731439974,12.2824015245474,0.019644720002212096,0.0095268577489703
MB,313,4,MB,313,51,616,CUN,51,0.06332074574952035,0.0109989061689881,71.08205093588145,3.87486863136292,0.06755361780407636,0.0190829962334733
MB,313,4,MB,313,51,406,SPF,51,0.06295277484532068,0.0388814536393832,71.06490856718649,14.8378275574982,0.027410373968512747,0.0146195351326093
MB,313,4,MB,313,51,10,SCig,51,0.06272832403701536,0.0280935764312744,96.85179664622677,18.0227584838867,0.2874370052015409,0.143545150918523
MB,313,4,MB,313,51,549009203,RPF,51,0.06253589887853346,0.0372627340879195,66.80554299507355,13.7070226669312,0.007380281842441459,0.0053281076934702
MB,313,4,MB,313,51,560581563,PIL,51,0.06233414326400401,0.019972163252722,70.1192960667803,5.7083888876237,0.02188176014608147,0.0068622025884922
MB,313,4,MB,313,51,975,EW,51,0.06118090648539353,0.0499076694250107,50.39512385138897,19.7689510391844,0.003201950368345303,0.0020737815817337
MB,313,4,MB,313,51,795,PAG,51,0.05999557164199699,0.0446222648024559,52.87522909570058,23.9277665721385,0.5930467624158271,0.41692501116401
MB,313,4,MB,313,51,1060,dtd,51,0.05843315896927404,0.0377414780439848,58.015660759653336,8.84619055635722,0.0008861101205808606,0.00053731476253945
MB,313,4,MB,313,51,609,SPA,51,0.05806255635617845,0.0442575626075268,36.527792333547374,16.8998622894287,0.01590157605308536,0.0120762175660919
MB,313,4,MB,313,51,591,CLI,51,0.056965726839139814,0.0319343917071819,56.036469621207125,10.8172473907471,0.010330205452806118,0.0069252898905727
MB,313,4,MB,313,51,128,MRN,51,0.056354397848141544,0.0409643120677965,56.32973286606639,16.1487102572175,0.6145810899015959,0.468588962931454
MB,313,4,MB,313,51,1029,POL,51,0.055844831676536394,0.0177096221596003,83.33835536025737,5.75453901290894,0.0241721396092143,0.009547967202186
MB,313,4,MB,313,51,323,MBmot,51,0.05522156019989326,0.0399098358102878,66.36911743983593,22.4898671833121,2.54633421656953,2.00829277466974
MB,313,4,MB,313,51,414,SPFm,51,0.05432212008625198,0.0322681330144405,41.898909530074796,13.6564083099365,0.007765653966300607,0.0050592550941825
MB,313,4,MB,313,51,158,pc,51,0.05278561537635433,0.0254355745912229,73.83398832587805,8.2947949337061,0.005951281194006588,0.0034199793516246
MB,313,4,MB,313,51,804,FF,51,0.05274098958873809,0.0156526488808851,73.35303833081296,6.7523832321167,0.027037095620479512,0.0099602765259755
MB,313,4,MB,313,51,1044,PP,51,0.052192597920081484,0.0125262764479821,74.75479075169984,3.28281497955322,0.0061525452819770066,0.001634736163924
MB,313,4,MB,313,51,197,RL,51,0.052012015234252036,0.0354461865438664,57.337409106921186,8.15038871765137,0.005707774317518591,0.0034087922522124
MB,313,4,MB,313,51,75,DT,51,0.05187033154341956,0.00818080175668,90.53458056985033,2.55052781105042,0.0012251546740590182,0.0002309742069373
PPT,1061,3,PRT,1100,6,1061,PPT,6,0.09330683707147247,0.0516121234855295,162.75687630109425,38.99286475003265,0.04727569868935147,0.026733866563767347
PPT,1061,3,PRT,1100,6,75,DT,6,0.091347533213763,0.0245685731060803,178.55494891383537,11.524342536926259,0.001533018326842481,0.0005564457224092501
PPT,1061,3,PRT,1100,6,215,APN,6,0.09019498832311838,0.048528593074119955,205.1750384878873,48.64494705200195,0.36785244159169583,0.4250942889128895
PPT,1061,3,PRT,1100,6,634,NPC,6,0.08606306634789802,0.07937636977231785,83.02496862202678,63.44931030273435,0.11853985962764073,0.09348215001592815
PPT,1061,3,PRT,1100,6,1100,PRT,6,0.08301375296792285,0.05809030441167835,158.54287523041933,46.83322288236245,0.6300084010537215,0.6725832446807549
PPT,1061,3,PRT,1100,6,804,FF,6,0.08057138969549567,0.01113784173503515,170.31326635712364,6.385432481765745,0.06808561267738526,0.012735830897844701
PPT,1061,3,PRT,1100,6,628,NOT,6,0.07982868321836531,0.046523629325347746,134.89286489978508,42.36941947205975,0.057178998908621215,0.0306377564612609
PPT,1061,3,PRT,1100,6,1029,POL,6,0.07635140191513053,0.02979230987627835,162.96317644052215,14.77923583984375,0.03626197325522613,0.02330764752228425
PPT,1061,3,PRT,1100,6,422,SPFp,6,0.07096431273923039,0.0269018236996049,129.5310038503249,14.68303448596951,0.0305266084716966,0.009621146697179051
PPT,1061,3,PRT,1100,6,851,SCop,6,0.06809087120651822,0.051233761012554196,75.58395346550164,28.78196907043455,0.1863204657864772,0.11031526726445184
PPT,1061,3,PRT,1100,6,10,SCig,6,0.06769265357244726,0.04951271674967435,109.33925012320226,52.68926239013675,0.4668347342978056,0.4956827442310995
PPT,1061,3,PRT,1100,6,706,OP,6,0.06498568243743628,0.041546346619725255,88.76539653148195,26.0728883743286,0.015506180644258842,0.00677543406085355
PPT,1061,3,PRT,1100,6,797,ZI,6,0.06361337124107903,0.02327926838235525,146.8299761748922,16.727369598396148,0.39943909139344397,0.2752382283973215
