unit_id,waveform_PT_ratio,waveform_amplitude,amplitude_cutoff,cumulative_drift,d_prime,waveform_duration,ecephys_channel_id,firing_rate,waveform_halfwidth,isi_violations,isolation_distance,L_ratio,max_drift,nn_hit_rate,nn_miss_rate,presence_ratio,waveform_recovery_slope,waveform_repolarization_slope,silhouette_score,snr,waveform_spread,waveform_velocity_above,waveform_velocity_below,ecephys_probe_id,local_index,probe_horizontal_position,probe_vertical_position,anterior_posterior_ccf_coordinate,dorsal_ventral_ccf_coordinate,left_right_ccf_coordinate,ecephys_structure_id,ecephys_structure_acronym,ecephys_session_id,lfp_sampling_rate,name,phase,sampling_rate,has_lfp_data,date_of_acquisition,published_at,specimen_id,session_type,age_in_days,sex,genotype,channel__ecephys_probe_id,channel__local_index,channel__probe_horizontal_position,channel__probe_vertical_position,channel__anterior_posterior_ccf_coordinate,channel__dorsal_ventral_ccf_coordinate,channel__left_right_ccf_coordinate,channel__ecephys_structure_id,channel__ecephys_structure_acronym,channel__ecephys_session_id,channel__lfp_sampling_rate,channel__phase,channel__sampling_rate,channel__has_lfp_data,channel__unit_count
951092031,0.510274106473248,160.623645,0.0014754856931438,64.05,5.78747960276163,0.302177554438861,849776336,18.5349726997168,0.164824120603015,0.0041045304854835,119.849750339838,7.48917732585288e-05,31.75,0.998,0.0003757985719654,0.99,-0.130731672880246,0.717206771944962,0.113589712262824,3.17885829083013,60.0,0.274706867671692,0.686767169179229,832810576,229,11,2300,7877.0,886.0,7341.0,533.0,VISpm,831882777,1249.99670166897,probeB,3a,29999.9208400553,True,2019-03-06T09:04:43Z,2019-10-03T00:00:00Z,803390291,functional_connectivity,137.0,M,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,832810576,229,11,2300,7877.0,886.0,7341.0,533.0,VISpm,831882777,1249.99670166897,3a,29999.9208400553,True,3
951092043,0.460636879209705,298.63275,0.0005055942792988,56.08,6.1601368406585,0.590619765494137,849776336,4.53610586530053,0.164824120603015,0.0037043268128117,102.485710715189,2.99053167412638e-05,29.08,0.990154711673699,0.0003755676192427,0.99,-0.142035727622349,0.906258208261184,0.318718132108111,5.12841881791239,30.0,0.68676716917923,,832810576,229,11,2300,7877.0,886.0,7341.0,533.0,VISpm,831882777,1249.99670166897,probeB,3a,29999.9208400553,True,2019-03-06T09:04:43Z,2019-10-03T00:00:00Z,803390291,functional_connectivity,137.0,M,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,832810576,229,11,2300,7877.0,886.0,7341.0,533.0,VISpm,831882777,1249.99670166897,3a,29999.9208400553,True,3
951092073,0.562005077608824,183.690195,0.0041123290867981,139.31,3.3481936177578,0.686767169179229,849776336,10.7311054630582,0.206030150753769,0.0274684927344919,52.641116593747,0.0199071725371874,37.95,0.959333333333333,0.0010743702996299,0.99,-0.0904709600078868,0.451800162563989,0.0724267581939619,2.91341772203021,50.0,0.618090452261307,,832810576,229,11,2300,7877.0,886.0,7341.0,533.0,VISpm,831882777,1249.99670166897,probeB,3a,29999.9208400553,True,2019-03-06T09:04:43Z,2019-10-03T00:00:00Z,803390291,functional_connectivity,137.0,M,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,832810576,229,11,2300,7877.0,886.0,7341.0,533.0,VISpm,831882777,1249.99670166897,3a,29999.9208400553,True,3
951092059,0.580376813219296,155.169885,0.0201611583456802,256.29,2.73983747880348,0.645561139028476,849776344,11.9712848596123,0.206030150753769,0.204498662839416,60.4118835958629,0.0134717640337826,21.44,0.924,0.0054109650299615,0.99,-0.068217216984563,0.370429858632969,0.22416308853907,2.57716000920755,70.0,1.03015075376884,0.343383584589614,832810576,233,11,2340,7866.0,837.0,7343.0,533.0,VISpm,831882777,1249.99670166897,probeB,3a,29999.9208400553,True,2019-03-06T09:04:43Z,2019-10-03T00:00:00Z,803390291,functional_connectivity,137.0,M,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,832810576,233,11,2340,7866.0,837.0,7343.0,533.0,VISpm,831882777,1249.99670166897,3a,29999.9208400553,True,4
951092164,0.714869656012869,138.27801,0.001707470844007,208.06,4.21768263809506,0.549413735343384,849776344,5.11872683293641,0.219765494137353,0.0174543227367579,70.9096112835994,0.0009689857023989,33.02,0.990049751243781,0.0001370050691875,0.99,-0.0670133029396054,0.344261561542301,0.139871697925516,1.74286622741643,70.0,1.37353433835846,-1.37353433835846,832810576,233,11,2340,7866.0,837.0,7343.0,533.0,VISpm,831882777,1249.99670166897,probeB,3a,29999.9208400553,True,2019-03-06T09:04:43Z,2019-10-03T00:00:00Z,803390291,functional_connectivity,137.0,M,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,832810576,233,11,2340,7866.0,837.0,7343.0,533.0,VISpm,831882777,1249.99670166897,3a,29999.9208400553,True,4
951092180,0.526998894378837,301.148835,0.0005395857659645,143.91,4.34711422024,0.645561139028476,849776344,4.98979779507213,0.15108877721943,0.0076533182615313,62.6917136874093,0.001402386022806,28.33,0.962732919254658,0.00033878781719,0.99,-0.176243481788521,0.837389121309989,0.249661542966608,4.84558706587433,70.0,0.824120603015075,0.0,832810576,233,11,2340,7866.0,837.0,7343.0,533.0,VISpm,831882777,1249.99670166897,probeB,3a,29999.9208400553,True,2019-03-06T09:04:43Z,2019-10-03T00:00:00Z,803390291,functional_connectivity,137.0,M,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,832810576,233,11,2340,7866.0,837.0,7343.0,533.0,VISpm,831882777,1249.99670166897,3a,29999.9208400553,True,4
951092193,0.628496137439927,204.81279,0.0268200789618952,118.34,3.97152924599035,0.604355108877722,849776344,14.5075671312893,0.206030150753769,0.182703829977533,76.0970200903505,0.0025487906607743,23.39,0.96011396011396,0.0029374737725556,0.99,-0.0975726787945546,0.512324716009419,0.0853506716412436,3.33455858597606,70.0,0.618090452261307,0.686767169179229,832810576,233,11,2340,7866.0,837.0,7343.0,533.0,VISpm,831882777,1249.99670166897,probeB,3a,29999.9208400553,True,2019-03-06T09:04:43Z,2019-10-03T00:00:00Z,803390291,functional_connectivity,137.0,M,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,832810576,233,11,2340,7866.0,837.0,7343.0,533.0,VISpm,831882777,1249.99670166897,3a,29999.9208400553,True,4
951092089,0.510884157877265,123.06333,0.0293101941286089,182.96,3.51297895710262,0.68676716917923,849776338,3.10253291195003,0.233500837520938,0.186084725619933,52.7313383951631,0.0058092340417093,19.42,0.748888888888889,0.0042639593908629,0.97,-0.0478289378530096,0.305789880028105,0.082347268249105,2.91557608059921,90.0,0.981095955970328,0.824120603015075,832810576,230,59,2320,7872.0,866.0,7341.0,533.0,VISpm,831882777,1249.99670166897,probeB,3a,29999.9208400553,True,2019-03-06T09:04:43Z,2019-10-03T00:00:00Z,803390291,functional_connectivity,137.0,M,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,832810576,230,59,2320,7872.0,866.0,7341.0,533.0,VISpm,831882777,1249.99670166897,3a,29999.9208400553,True,3
951092103,0.758380688514043,101.214945,0.0330025641785027,92.27,4.41143358353185,0.274706867671692,849776338,16.3079981040517,0.164824120603015,0.0054453770292395,82.417904319404,0.0022072102038782,25.64,0.954,0.0012598064479184,0.99,-0.102416348971357,0.456423917179909,0.120700643442623,2.36542932281563,50.0,0.549413735343384,-0.68676716917923,832810576,230,59,2320,7872.0,866.0,7341.0,533.0,VISpm,831882777,1249.99670166897,probeB,3a,29999.9208400553,True,2019-03-06T09:04:43Z,2019-10-03T00:00:00Z,803390291,functional_connectivity,137.0,M,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,832810576,230,59,2320,7872.0,866.0,7341.0,533.0,VISpm,831882777,1249.99670166897,3a,29999.9208400553,True,3
951092115,0.534204924284119,140.490285,0.0113985858917459,231.93,4.96387357389062,0.686767169179229,849776338,1.94664544945706,0.219765494137353,0.181027456844464,49.0938694767692,0.0053079279842698,41.75,0.819148936170213,0.0034659129147318,0.99,-0.076573364529876,0.351591536937692,0.0301354070801636,2.82279807834283,60.0,0.824120603015075,-0.686767169179227,832810576,230,59,2320,7872.0,866.0,7341.0,533.0,VISpm,831882777,1249.99670166897,probeB,3a,29999.9208400553,True,2019-03-06T09:04:43Z,2019-10-03T00:00:00Z,803390291,functional_connectivity,137.0,M,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,832810576,230,59,2320,7872.0,866.0,7341.0,533.0,VISpm,831882777,1249.99670166897,3a,29999.9208400553,True,3
951092133,0.42049177033011,150.49983,0.0228916930150175,125.58,3.00844438700687,0.673031825795645,849776340,3.33425947132912,0.233500837520938,0.209110919138214,47.5561015758511,0.0092849762193839,28.23,0.865900383141762,0.0014587149738788,0.99,-0.0579831721757762,0.3574973516333,0.102271362159475,2.55911497505689,100.0,1.29995214166068,-0.412060301507538,832810576,231,27,2320,7870.0,857.0,7342.0,533.0,VISpm,831882777,1249.99670166897,probeB,3a,29999.9208400553,True,2019-03-06T09:04:43Z,2019-10-03T00:00:00Z,803390291,functional_connectivity,137.0,M,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,832810576,231,27,2320,7870.0,857.0,7342.0,533.0,VISpm,831882777,1249.99670166897,3a,29999.9208400553,True,1
951092149,0.507554549388902,246.991095,0.0002960457649288,60.86,5.69953911906882,0.576884422110553,849776342,19.3877549083664,0.247236180904523,0.0018250010817388,145.047090641956,9.11369486426184e-07,34.43,0.997333333333333,0.0001903674090995,0.99,-0.116655478377923,0.676825712052294,0.222294537764361,4.95261425412211,100.0,-1.07920555156736,0.686767169179229,832810576,232,43,2340,7868.0,847.0,7342.0,533.0,VISpm,831882777,1249.99670166897,probeB,3a,29999.9208400553,True,2019-03-06T09:04:43Z,2019-10-03T00:00:00Z,803390291,functional_connectivity,137.0,M,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,832810576,232,43,2340,7868.0,847.0,7342.0,533.0,VISpm,831882777,1249.99670166897,3a,29999.9208400553,True,1
951092204,0.484106184338274,207.346425,0.0006118724036445,84.22,5.63646722311911,0.618090452261307,849776346,4.88822042218064,0.192294807370184,0.0015949390846208,90.6395055036733,2.26180459337844e-05,37.6,0.970276008492569,0.0003725151545937,0.98,-0.105894248287208,0.553129161469225,0.096733229253777,3.91783408627274,110.0,1.57792932918561,-0.824120603015075,832810576,234,59,2360,7864.0,828.0,7343.0,533.0,VISpm,831882777,1249.99670166897,probeB,3a,29999.9208400553,True,2019-03-06T09:04:43Z,2019-10-03T00:00:00Z,803390291,functional_connectivity,137.0,M,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,832810576,234,59,2360,7864.0,828.0,7343.0,533.0,VISpm,831882777,1249.99670166897,3a,29999.9208400553,True,1
951092234,0.475520578255959,95.07927,0.0603522709592185,186.09,3.70259330768117,0.645561139028476,849776354,8.56717187959801,0.315912897822446,0.0135003196285031,47.8699821401547,0.0146232514330405,21.39,0.763636363636364,0.0072664952870608,0.99,-0.0531597868540415,0.145885552079847,0.0477078760044894,1.27546256323589,100.0,0.618090452261307,0.215841110313472,832810576,238,59,2400,7856.0,789.0,7345.0,533.0,VISpm,831882777,1249.99670166897,probeB,3a,29999.9208400553,True,2019-03-06T09:04:43Z,2019-10-03T00:00:00Z,803390291,functional_connectivity,137.0,M,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,832810576,238,59,2400,7856.0,789.0,7345.0,533.0,VISpm,831882777,1249.99670166897,3a,29999.9208400553,True,5
951092326,0.519424447784768,150.469605,0.0058299618170204,133.3,3.30586024836771,0.576884422110553,849776354,18.2325791992371,0.302177554438861,0.007222540651675,66.5357637472363,0.0149296193141148,37.83,0.833333333333333,0.0136026380873866,0.99,-0.194607514949359,0.280039234187354,0.0700297115975829,1.75286084260309,110.0,3.02177554438861,-2.29576453697057,832810576,238,59,2400,7856.0,789.0,7345.0,533.0,VISpm,831882777,1249.99670166897,probeB,3a,29999.9208400553,True,2019-03-06T09:04:43Z,2019-10-03T00:00:00Z,803390291,functional_connectivity,137.0,M,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,832810576,238,59,2400,7856.0,789.0,7345.0,533.0,VISpm,831882777,1249.99670166897,3a,29999.9208400553,True,5
951092349,0.493291396748511,139.135425,0.0011931079003512,297.31,2.42169610679329,0.631825795644891,849776354,6.48376810527703,0.247236180904523,0.0181309563006309,43.3955786982585,0.0180567422119491,46.98,0.66374269005848,0.0088688770637194,0.99,-0.0536466851814109,0.305749310698876,0.0924595291699616,2.35182416616259,130.0,1.27051926298157,0.412060301507538,832810576,238,59,2400,7856.0,789.0,7345.0,533.0,VISpm,831882777,1249.99670166897,probeB,3a,29999.9208400553,True,2019-03-06T09:04:43Z,2019-10-03T00:00:00Z,803390291,functional_connectivity,137.0,M,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,832810576,238,59,2400,7856.0,789.0,7345.0,533.0,VISpm,831882777,1249.99670166897,3a,29999.9208400553,True,5
951092383,0.446048224973385,269.39718,0.0002624479742539,232.0,4.27476994451172,0.673031825795645,849776354,10.4205776384229,0.247236180904523,0.0,66.6676530654678,0.0023127087773783,56.19,0.980926430517711,0.000830478563272,0.99,-0.131573015555555,0.819622549538998,0.0787501100124596,3.00850252154682,110.0,1.16750418760469,0.343383584589615,832810576,238,59,2400,7856.0,789.0,7345.0,533.0,VISpm,831882777,1249.99670166897,probeB,3a,29999.9208400553,True,2019-03-06T09:04:43Z,2019-10-03T00:00:00Z,803390291,functional_connectivity,137.0,M,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,832810576,238,59,2400,7856.0,789.0,7345.0,533.0,VISpm,831882777,1249.99670166897,3a,29999.9208400553,True,5
951092612,0.457530997484398,206.637405,0.0006059335682634,240.53,4.05749004148083,0.645561139028476,849776354,8.103413723684,0.219765494137353,0.0162505352144994,70.264098759805,0.0010072619638932,44.34,0.974269005847953,0.0002058672156459,0.99,-0.0883018018179543,0.527421575090247,0.10426173698205,3.14061076727535,120.0,1.17895030709101,-0.274706867671692,832810576,238,59,2400,7856.0,789.0,7345.0,533.0,VISpm,831882777,1249.99670166897,probeB,3a,29999.9208400553,True,2019-03-06T09:04:43Z,2019-10-03T00:00:00Z,803390291,functional_connectivity,137.0,M,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,832810576,238,59,2400,7856.0,789.0,7345.0,533.0,VISpm,831882777,1249.99670166897,3a,29999.9208400553,True,5
951092248,0.514227673083399,367.28055,7.70897389338333e-05,105.29,5.78052129354728,0.65929648241206,849776348,12.3801363274768,0.1785594639866,0.0024865363291875,154.010740250346,2.25465508750582e-06,37.55,0.991561181434599,0.0001735207357279,0.99,-0.178900506938233,0.879665924455229,0.117549479484308,5.43315799268991,90.0,0.961474036850921,0.206030150753768,832810576,235,27,2360,7862.0,818.0,7343.0,533.0,VISpm,831882777,1249.99670166897,probeB,3a,29999.9208400553,True,2019-03-06T09:04:43Z,2019-10-03T00:00:00Z,803390291,functional_connectivity,137.0,M,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,832810576,235,27,2360,7862.0,818.0,7343.0,533.0,VISpm,831882777,1249.99670166897,3a,29999.9208400553,True,1
951092401,0.4708974608045,288.277275,0.0004444063455169,136.11,5.01462956191684,0.618090452261306,849776350,17.29621680989,0.192294807370184,0.0,169.706467715865,1.63497030225126e-05,35.44,0.996,0.0006877283473028,0.99,-0.138038920587526,0.735215852792144,0.18474981824892,4.39592244041042,80.0,1.16750418760469,0.068676716917923,832810576,236,43,2380,7860.0,809.0,7344.0,533.0,VISpm,831882777,1249.99670166897,probeB,3a,29999.9208400553,True,2019-03-06T09:04:43Z,2019-10-03T00:00:00Z,803390291,functional_connectivity,137.0,M,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,832810576,236,43,2380,7860.0,809.0,7344.0,533.0,VISpm,831882777,1249.99670166897,3a,29999.9208400553,True,1
951092413,0.456757715897002,299.589225,0.0004024103646134,183.89,5.59483020940815,0.631825795644891,849776356,5.00759162916223,0.164824120603015,0.0,113.370501642253,2.30890135725036e-07,35.01,0.996031746031746,0.0001017087062652,0.99,-0.142203805265784,0.800355074796205,0.21994277020978,3.96880762205622,80.0,0.62790141182101,-1.37353433835846,832810576,239,27,2400,7854.0,780.0,7345.0,533.0,VISpm,831882777,1249.99670166897,probeB,3a,29999.9208400553,True,2019-03-06T09:04:43Z,2019-10-03T00:00:00Z,803390291,functional_connectivity,137.0,M,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,832810576,239,27,2400,7854.0,780.0,7345.0,533.0,VISpm,831882777,1249.99670166897,3a,29999.9208400553,True,1
951092456,0.431976144561048,139.012185,0.0010594225075973,96.87,4.39614370419722,0.288442211055276,849776358,13.2849782107215,0.137353433835846,0.0058302574722702,92.1757255966437,0.0001096696358267,27.14,0.994215473608098,0.0003494426389908,0.99,-0.109481751460077,0.623078824130639,0.112757894592499,2.19607545189066,50.0,0.0,0.343383584589614,832810576,240,43,2420,7852.0,770.0,7345.0,533.0,VISpm,831882777,1249.99670166897,probeB,3a,29999.9208400553,True,2019-03-06T09:04:43Z,2019-10-03T00:00:00Z,803390291,functional_connectivity,137.0,M,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,832810576,240,43,2420,7852.0,770.0,7345.0,533.0,VISpm,831882777,1249.99670166897,3a,29999.9208400553,True,1
951092531,0.488460649837321,198.7635,0.0001997099948396,174.61,3.53282413893445,0.604355108877722,849776362,10.0876804223601,0.206030150753769,0.006366664337667,66.7498609857592,0.00226317202346,42.62,0.986854460093897,0.0008640055296353,0.99,-0.107490991613234,0.493389557120421,0.104963718482208,3.4950270220445,130.0,1.41931881630374,0.618090452261306,832810576,242,59,2440,7849.0,751.0,7346.0,533.0,VISpm,831882777,1249.99670166897,probeB,3a,29999.9208400553,True,2019-03-06T09:04:43Z,2019-10-03T00:00:00Z,803390291,functional_connectivity,137.0,M,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,832810576,242,59,2440,7849.0,751.0,7346.0,533.0,VISpm,831882777,1249.99670166897,3a,29999.9208400553,True,3
951092550,0.443942210103206,357.95721,0.0002202791084079,61.57,8.0779692282912,0.65929648241206,849776362,2.57654717624664,0.1785594639866,0.0,225.576040863493,1.29803358956826e-19,39.51,0.99290780141844,0.0001009489198465,0.99,-0.135570122092548,1.00913529148496,0.0305298302539659,3.36261280143573,70.0,1.09511521571823,0.343383584589614,832810576,242,59,2440,7849.0,751.0,7346.0,533.0,VISpm,831882777,1249.99670166897,probeB,3a,29999.9208400553,True,2019-03-06T09:04:43Z,2019-10-03T00:00:00Z,803390291,functional_connectivity,137.0,M,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,832810576,242,59,2440,7849.0,751.0,7346.0,533.0,VISpm,831882777,1249.99670166897,3a,29999.9208400553,True,3
951092569,0.539052432212687,192.608715,8.23982706837502e-05,128.39,3.45875819308782,0.618090452261306,849776362,6.4895638112378,0.206030150753769,0.0135756410344936,57.7118465634745,0.0035276532847484,40.87,0.99163179916318,0.0003073455588566,0.99,-0.111758433730809,0.494094787942562,0.0699862869382804,2.77321931540836,80.0,0.412060301507538,0.206030150753768,832810576,242,59,2440,7849.0,751.0,7346.0,533.0,VISpm,831882777,1249.99670166897,probeB,3a,29999.9208400553,True,2019-03-06T09:04:43Z,2019-10-03T00:00:00Z,803390291,functional_connectivity,137.0,M,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,832810576,242,59,2440,7849.0,751.0,7346.0,533.0,VISpm,831882777,1249.99670166897,3a,29999.9208400553,True,3
951092625,0.58588752274124,221.353665,6.46623163298722e-05,87.03,5.03651949049518,0.260971524288107,849776366,8.39421581224223,0.164824120603015,0.0005408606699986,102.726799994843,2.90943566267513e-05,36.03,0.998366013071895,0.0001390047261606,0.99,-0.203135810626877,1.00144717665004,0.156942415616496,3.95303611586099,80.0,0.490547977985164,-0.686767169179229,832810576,244,43,2460,7843.0,722.0,7347.0,533.0,VISpm,831882777,1249.99670166897,probeB,3a,29999.9208400553,True,2019-03-06T09:04:43Z,2019-10-03T00:00:00Z,803390291,functional_connectivity,137.0,M,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,832810576,244,43,2460,7843.0,722.0,7347.0,533.0,VISpm,831882777,1249.99670166897,3a,29999.9208400553,True,1
951092638,0.436442553220297,263.032575,8.64757147327857e-05,63.11,6.20261005559469,0.631825795644891,849776368,7.58444384256471,0.1785594639866,0.0,133.400731356824,3.49734130523821e-07,37.48,1.0,0.0001048108164762,0.99,-0.0824369782970618,0.623798474449871,0.266468962944924,3.31671532131096,50.0,1.03015075376885,1.37353433835846,832810576,245,11,2460,7841.0,713.0,7348.0,533.0,VISpm,831882777,1249.99670166897,probeB,3a,29999.9208400553,True,2019-03-06T09:04:43Z,2019-10-03T00:00:00Z,803390291,functional_connectivity,137.0,M,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,832810576,245,11,2460,7841.0,713.0,7348.0,533.0,VISpm,831882777,1249.99670166897,3a,29999.9208400553,True,5
951092651,0.449196775338183,116.06712,0.0311097699844007,313.4,2.33514062519415,0.741708542713568,849776368,6.1473121223962,0.274706867671692,0.0766458643689447,59.4453110493878,0.0033389384711463,76.07,0.933333333333333,0.0011600136472193,0.99,-0.03241834623041,0.189934141406291,0.0709514868666978,1.43358741437111,110.0,0.0,0.416965781287389,832810576,245,11,2460,7841.0,713.0,7348.0,533.0,VISpm,831882777,1249.99670166897,probeB,3a,29999.9208400553,True,2019-03-06T09:04:43Z,2019-10-03T00:00:00Z,803390291,functional_connectivity,137.0,M,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,832810576,245,11,2460,7841.0,713.0,7348.0,533.0,VISpm,831882777,1249.99670166897,3a,29999.9208400553,True,5
951092663,0.473227299853652,105.30117,0.0175811788301597,109.92,3.15459164595368,0.521943048576214,849776368,10.1901729067191,0.233500837520938,0.0411055609564002,77.4441320125997,0.0022176518751386,28.09,0.955333333333333,0.0064937914088894,0.99,-0.057528070119465,0.31328087329592,0.145798344281199,2.27863544713213,60.0,0.0,-0.343383584589615,832810576,245,11,2460,7841.0,713.0,7348.0,533.0,VISpm,831882777,1249.99670166897,probeB,3a,29999.9208400553,True,2019-03-06T09:04:43Z,2019-10-03T00:00:00Z,803390291,functional_connectivity,137.0,M,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,832810576,245,11,2460,7841.0,713.0,7348.0,533.0,VISpm,831882777,1249.99670166897,3a,29999.9208400553,True,5
951092676,0.481738114864213,138.24369,0.0016033690335717,107.04,4.70126433342582,0.343383584589615,849776368,10.9979112953578,0.137353433835846,0.005671497474387,76.6586869545386,0.0061164193922372,34.23,0.962,0.0006191360670571,0.99,-0.129761591826368,0.493406154866473,0.0695267505612441,2.63842283051476,100.0,0.416965781287389,-2.26633165829146,832810576,245,11,2460,7841.0,713.0,7348.0,533.0,VISpm,831882777,1249.99670166897,probeB,3a,29999.9208400553,True,2019-03-06T09:04:43Z,2019-10-03T00:00:00Z,803390291,functional_connectivity,137.0,M,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,832810576,245,11,2460,7841.0,713.0,7348.0,533.0,VISpm,831882777,1249.99670166897,3a,29999.9208400553,True,5
951094006,0.452826174349604,98.331285,0.0764782464731475,358.34,2.70627587060731,0.686767169179229,849776368,1.21282773158129,0.247236180904523,0.181361653090887,39.4843903644221,0.0094810606333642,68.25,0.625,0.0005359056806002,0.99,-0.0277904063487445,0.235610725437403,0.0582219514634203,1.72256338106475,120.0,1.03832655340193,0.686767169179229,832810576,245,11,2460,7841.0,713.0,7348.0,533.0,VISpm,831882777,1249.99670166897,probeB,3a,29999.9208400553,True,2019-03-06T09:04:43Z,2019-10-03T00:00:00Z,803390291,functional_connectivity,137.0,M,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,832810576,245,11,2460,7841.0,713.0,7348.0,533.0,VISpm,831882777,1249.99670166897,3a,29999.9208400553,True,5
951092744,0.492745086817179,134.79414,0.0713757033854464,247.28,2.85492150096762,0.700502512562814,849776364,1.45675577719359,0.274706867671692,0.251420219063096,50.4274041415795,0.0036916252579192,35.75,0.734848484848485,0.0015133171912832,0.99,-0.0399929078254528,0.296872370874518,0.0893355595901526,2.06818739740456,90.0,0.353194544149318,0.274706867671692,832810576,243,27,2440,7845.0,732.0,7347.0,533.0,VISpm,831882777,1249.99670166897,probeB,3a,29999.9208400553,True,2019-03-06T09:04:43Z,2019-10-03T00:00:00Z,803390291,functional_connectivity,137.0,M,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,832810576,243,27,2440,7845.0,732.0,7347.0,533.0,VISpm,831882777,1249.99670166897,3a,29999.9208400553,True,1
951092789,0.313920222101895,111.019935,0.0028760181161474,250.07,4.85571748669133,0.714237855946399,849776374,1.52345723526849,0.1785594639866,0.0164204527524487,66.2510477603632,0.0007425872639623,30.17,0.958656330749354,0.0005065342923715,0.99,-0.0432540915448154,0.322259999459805,0.0606498801440517,2.62624338426886,70.0,0.686767169179229,-0.412060301507538,832810576,248,43,2500,7835.0,684.0,7349.0,533.0,VISpm,831882777,1249.99670166897,probeB,3a,29999.9208400553,True,2019-03-06T09:04:43Z,2019-10-03T00:00:00Z,803390291,functional_connectivity,137.0,M,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,832810576,248,43,2500,7835.0,684.0,7349.0,533.0,VISpm,831882777,1249.99670166897,3a,29999.9208400553,True,4
951092805,0.271526770129296,103.32426,0.0616075502966099,280.31,3.48185449266259,0.741708542713568,849776374,0.345912134711566,0.206030150753769,0.0,41.8716352562702,0.0049114668242816,20.64,0.436781609195402,0.0004345936549326,0.99,-0.0312940079315003,0.315555869740917,0.0723783861372914,2.51301994541807,80.0,1.03015075376884,0.412060301507538,832810576,248,43,2500,7835.0,684.0,7349.0,533.0,VISpm,831882777,1249.99670166897,probeB,3a,29999.9208400553,True,2019-03-06T09:04:43Z,2019-10-03T00:00:00Z,803390291,functional_connectivity,137.0,M,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,832810576,248,43,2500,7835.0,684.0,7349.0,533.0,VISpm,831882777,1249.99670166897,3a,29999.9208400553,True,4
951092818,0.284990833810222,187.362825,0.0012947964489051,179.96,6.86852443121857,0.714237855946399,849776374,0.290700409506281,0.15108877721943,0.0,52.9060882482594,0.0006448760588174,28.21,0.833333333333333,6.68270515904838e-05,0.96,-0.0768461940840243,0.578251569383381,0.141267643655148,4.13594735494933,60.0,0.48073701842546,0.0,832810576,248,43,2500,7835.0,684.0,7349.0,533.0,VISpm,831882777,1249.99670166897,probeB,3a,29999.9208400553,True,2019-03-06T09:04:43Z,2019-10-03T00:00:00Z,803390291,functional_connectivity,137.0,M,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,832810576,248,43,2500,7835.0,684.0,7349.0,533.0,VISpm,831882777,1249.99670166897,3a,29999.9208400553,True,4
