source_acronym,source_structure_id,n_units_sampled,match_quality,matched_injection_acronym,matched_injection_structure_id,match_note,n_injection_experiments,target_structure_id,target_acronym,n_unionize_experiments,mean_projection_density,median_projection_density,mean_projection_energy,median_projection_energy,mean_normalized_projection_volume,median_normalized_projection_volume
VISl,409,73,exact,VISl,409,Exact injection_structure_ids match.,68,869,VISpl4,68,0.06686679178479568,0.01247872391535295,144.9699858456416,7.81479855470333,0.023223171318596726,0.0077180681754108
VISl,409,73,exact,VISl,409,Exact injection_structure_ids match.,68,312782574,VISli,68,0.06447545753687514,0.013614473063574,157.9129261527797,11.988090704206101,0.2892875652402965,0.13918044570375498
VISl,409,73,exact,VISl,409,Exact injection_structure_ids match.,68,312782648,VISpor6a,68,0.06250141682608959,0.012573824969492251,106.65027388139734,8.13057065098415,0.10298199125993125,0.043899158244488395
VISl,409,73,exact,VISl,409,Exact injection_structure_ids match.,68,905,VISal2/3,68,0.06051935539835492,0.0129009269374688,110.95122015444136,7.327968625591041,0.12678769284928296,0.054964289142303405
VISl,409,73,exact,VISl,409,Exact injection_structure_ids match.,68,393,VISpl6b,68,0.05875738462496365,0.0125718708698532,92.72397768797437,8.03414138829608,0.004693214722516498,0.00168100389938765
VISl,409,73,exact,VISl,409,Exact injection_structure_ids match.,68,312782582,VISli2/3,68,0.05871666225067375,0.008679562257568399,130.05021690953302,5.654614354401735,0.06114006087343323,0.0217579959479668
VISl,409,73,exact,VISl,409,Exact injection_structure_ids match.,68,312782652,VISpor6b,68,0.058150316825112465,0.01081916177645325,99.07759503007452,5.052556380481125,0.01712388602468492,0.0061170093252371
VISl,409,73,exact,VISl,409,Exact injection_structure_ids match.,68,312782586,VISli4,68,0.0578403963385355,0.0066213820915443,158.26829545370975,4.825560092926025,0.02637071549074995,0.0103439850753082
VISl,409,73,exact,VISl,409,Exact injection_structure_ids match.,68,601,VISal6a,68,0.05717048036275414,0.0116239357739687,95.12047944739874,8.48117711109559,0.06806306252023586,0.0302868009507277
VISl,409,73,exact,VISl,409,Exact injection_structure_ids match.,68,312782640,VISpor4,68,0.05608229622413034,0.0066036012255748,103.8023495392805,4.434665066252405,0.02978770166711657,0.009242253002889101
VISl,409,73,exact,VISl,409,Exact injection_structure_ids match.,68,305,VISp6b,68,0.055749463529631595,0.01578012760728595,72.85442180943807,7.991643024271109,0.09894611081341712,0.04622084400650375
VISl,409,73,exact,VISl,409,Exact injection_structure_ids match.,68,402,VISal,68,0.055370652101724906,0.01344056324592965,101.82736639351354,9.88310920223044,0.4586599371269687,0.2114498593044125
VISl,409,73,exact,VISl,409,Exact injection_structure_ids match.,68,233,VISal5,68,0.05517456597436708,0.01173078129068015,111.80909264408017,8.769743919372559,0.12103583089799695,0.0573388943833566
VISl,409,73,exact,VISl,409,Exact injection_structure_ids match.,68,377,VISpl6a,68,0.05515967613489577,0.01265449443137455,83.5423349648162,7.734275065089695,0.05446146628091357,0.025058813432171298
VISl,409,73,exact,VISl,409,Exact injection_structure_ids match.,68,312782578,VISli1,68,0.05416884047767354,0.0127075100955817,138.94914735047513,7.905042350549914,0.03870544303062556,0.01576629220203685
VISl,409,73,exact,VISl,409,Exact injection_structure_ids match.,68,33,VISp6a,68,0.05404904166475599,0.0131491939537227,85.26608359017689,9.16298961639404,0.5978323513635884,0.2895268084688805
VISl,409,73,exact,VISl,409,Exact injection_structure_ids match.,68,1114,VISal4,68,0.05363404486652053,0.01093555689763515,102.31115887241818,8.057503971461836,0.05914311646800067,0.0208048585613968
VISl,409,73,exact,VISl,409,Exact injection_structure_ids match.,68,312782644,VISpor5,68,0.05331922704893005,0.00881868973374365,93.61623082512165,6.74609851837158,0.18442158872376568,0.08232393568735655
VISl,409,73,exact,VISl,409,Exact injection_structure_ids match.,68,649,VISal6b,68,0.05306314757088545,0.0124596606428791,81.28687529288291,7.240777524114415,0.012522517516733715,0.00623497940946415
VISl,409,73,exact,VISl,409,Exact injection_structure_ids match.,68,41,VISpm2/3,68,0.05200830241579872,0.01358779754945505,84.27066973313732,8.307108552299095,0.18114450550129893,0.0698625838039957
VISpm,533,72,exact,VISpm,533,Exact injection_structure_ids match.,28,257,VISpm6a,28,0.11558109226137736,0.04841517675936645,327.52999991339846,56.17484748886805,0.10464696351002314,0.07827018921819659
VISpm,533,72,exact,VISpm,533,Exact injection_structure_ids match.,28,469,VISpm6b,28,0.11173540594052556,0.052337786182761206,302.0199635884529,52.51658630371095,0.020192671501125598,0.01453721235344475
