clean_feature_index,original_neuron_index,raw_mu_inanimate,raw_mu_animate,raw_contrast,normalized_contrast,abs_normalized_contrast,signed_log_abs_normalized_contrast
5204,5204,0.0330909,0.043174587,0.010083687,0.00055850134,0.00055850134,0.33984667
28185,28185,0.024363633,0.03365079,0.009287156,0.0005584273,0.0005584273,0.3398154
1232,1232,0.02727272,0.03682539,0.009552669,0.000558282,0.000558282,0.33975405
6415,6415,0.026545448,0.034920625,0.008375177,0.0005582522,0.0005582522,0.3397415
25926,25926,0.04581817,0.04158729,-0.0042308792,-0.00055821333,0.00055821333,-0.33972505
20812,20812,0.04036363,0.036507923,-0.0038557053,-0.00055819354,0.00055819354,-0.33971673
19768,19768,0.049818166,0.044444423,-0.0053737424,-0.00055817096,0.00055817096,-0.33970717
12708,12708,0.035272725,0.045079354,0.009806629,0.00055817026,0.00055817026,0.33970687
8999,8999,0.06254544,0.061587285,-0.00095815584,-0.0005581514,0.0005581514,-0.3396989
31180,31180,0.05890907,0.07047617,0.011567097,0.0005580601,0.0005580601,0.33966038
20875,20875,0.03272726,0.028253956,-0.0044733044,-0.00055803685,0.00055803685,-0.33965057
23577,23577,0.032727268,0.041587286,0.008860018,0.0005580196,0.0005580196,0.3396433
19249,19249,0.021818178,0.016825395,-0.004992783,-0.0005579967,0.0005579967,-0.3396336
22515,22515,0.016363632,0.024761902,0.00839827,0.0005579856,0.0005579856,0.3396289
30989,30989,0.097090885,0.09841265,0.0013217628,-0.0005578976,0.0005578976,-0.33959177
9693,9693,0.06909089,0.081269816,0.012178928,0.0005578557,0.0005578557,0.33957404
4199,4199,0.03054545,0.039047606,0.008502156,0.0005577849,0.0005577849,0.3395442
38067,38067,0.08399997,0.0853968,0.0013968274,-0.0005577798,0.0005577798,-0.33954203
20431,20431,0.034909092,0.04476189,0.009852797,0.0005577707,0.0005577707,0.3395382
15409,15409,0.01781818,0.026031736,0.008213555,0.0005577387,0.0005577387,0.3395247
38,38,0.049818173,0.048888873,-0.00092929974,-0.00055771926,0.00055771926,-0.33951643
10303,10303,0.051636353,0.05841269,0.0067763366,0.0005576527,0.0005576527,0.3394883
23888,23888,0.036727265,0.033015866,-0.0037113987,-0.0005576175,0.0005576175,-0.33947346
14228,14228,0.019999998,0.028571418,0.00857142,0.0005576018,0.0005576018,0.33946684
23415,23415,0.09199997,0.09238091,0.00038094074,-0.00055759354,0.00055759354,-0.33946338
32550,32550,0.018181816,0.02730158,0.009119764,0.00055753824,0.00055753824,0.33943996
37015,37015,0.036727265,0.046666652,0.009939387,0.0005575374,0.0005575374,0.33943963
20640,20640,0.025090905,0.033333324,0.008242419,0.00055750017,0.00055750017,0.3394239
23664,23664,0.059999976,0.058095213,-0.0019047633,-0.00055739656,0.00055739656,-0.33938015
19077,19077,0.021818178,0.02984126,0.008023081,0.00055729214,0.00055729214,0.33933598
2292,2292,0.063999996,0.0726984,0.008698404,0.0005572885,0.0005572885,0.33933446
30969,30969,0.019272726,0.014920632,-0.0043520937,-0.00055728806,0.00055728806,-0.33933428
32739,32739,0.021454543,0.016190477,-0.005264066,-0.0005572863,0.0005572863,-0.3393335
18103,18103,0.025454536,0.021904755,-0.0035497807,-0.00055727875,0.00055727875,-0.33933035
17990,17990,0.014545455,0.023174599,0.008629144,0.00055726455,0.00055726455,0.33932433
33400,33400,0.027999992,0.03682538,0.00882539,0.0005569637,0.0005569637,0.33919722
11080,11080,0.027272718,0.035873007,0.008600289,0.00055685895,0.00055685895,0.33915293
22715,22715,0.03527272,0.043174583,0.007901862,0.0005568289,0.0005568289,0.33914027
13214,13214,0.022181815,0.017777776,-0.004404038,-0.00055677444,0.00055677444,-0.3391172
21794,21794,0.019636363,0.028571423,0.00893506,0.000556765,0.000556765,0.33911324
8841,8841,0.012363634,0.020634914,0.00827128,0.000556611,0.000556611,0.33904806
15142,15142,0.034545448,0.045396812,0.010851365,0.0005565833,0.0005565833,0.3390364
37989,37989,0.027272724,0.036825385,0.009552661,0.0005565097,0.0005565097,0.33900526
11482,11482,0.019272726,0.014603174,-0.0046695517,-0.00055650715,0.00055650715,-0.3390042
5440,5440,0.034181803,0.043174587,0.008992784,0.000556499,0.000556499,0.33900073
11769,11769,0.11309088,0.12888883,0.01579795,0.00055649504,0.00055649504,0.33899906
8239,8239,0.044727266,0.042539664,-0.0021876022,-0.0005564804,0.0005564804,-0.33899283
11358,11358,0.026545448,0.034603164,0.008057715,0.00055647246,0.00055647246,0.33898953
10231,10231,0.017818183,0.02539682,0.0075786375,0.00055640854,0.00055640854,0.3389625
16671,16671,0.055999976,0.06571428,0.009714302,0.00055635255,0.00055635255,0.3389388
6042,6042,0.016,0.023809519,0.007809518,0.0005563521,0.0005563521,0.33893862
4242,4242,0.04254544,0.04031745,-0.0022279918,-0.00055632484,0.00055632484,-0.3389271
38059,38059,0.08327271,0.09746029,0.014187582,0.00055621937,0.00055621937,0.3388825
23432,23432,0.018909091,0.013333332,-0.0055757593,-0.00055621087,0.00055621087,-0.33887887
12435,12435,0.042181805,0.039682534,-0.0024992712,-0.00055610854,0.00055610854,-0.3388356
25412,25412,0.037454534,0.032380946,-0.0050735883,-0.00055602123,0.00055602123,-0.3387987
26988,26988,0.08145453,0.092063464,0.010608934,0.00055598747,0.00055598747,0.33878434
17490,17490,0.017090907,0.025396822,0.008305915,0.0005558821,0.0005558821,0.33873984
37881,37881,0.017090907,0.024444439,0.007353531,0.00055584696,0.00055584696,0.3387249
33387,33387,0.03054545,0.039999984,0.009454533,0.0005558296,0.0005558296,0.3387176
25245,25245,0.037090905,0.047301576,0.0102106705,0.00055579026,0.00055579026,0.3387009
28726,28726,0.015636362,0.024444439,0.008808076,0.0005556891,0.0005556891,0.33865812
6539,6539,0.046181805,0.039999988,-0.0061818175,-0.0005556862,0.0005556862,-0.3386569
36156,36156,0.06945452,0.08190475,0.012450226,0.0005556289,0.0005556289,0.33863264
35989,35989,0.031636357,0.040634908,0.0089985505,0.00055557024,0.00055557024,0.33860782
7597,7597,0.018545454,0.02666666,0.0081212055,0.0005554905,0.0005554905,0.33857405
34722,34722,0.021090906,0.016825395,-0.0042655114,-0.0005554424,0.0005554424,-0.33855373
2754,2754,0.039999995,0.035238087,-0.004761908,-0.00055538164,0.00055538164,-0.33852798
25828,25828,0.024727268,0.020317456,-0.0044098124,-0.00055537827,0.00055537827,-0.33852655
33260,33260,0.024727268,0.018730156,-0.005997112,-0.00055536,0.00055536,-0.33851883
20767,20767,0.028363628,0.023492059,-0.0048715696,-0.00055517803,0.00055517803,-0.3384418
9374,9374,0.09490905,0.0965079,0.0015988499,-0.0005551614,0.0005551614,-0.3384347
11739,11739,0.07854544,0.07714282,-0.001402624,-0.0005551339,0.0005551339,-0.3384231
6981,6981,0.053454526,0.06507935,0.0116248205,0.0005550976,0.0005550976,0.33840773
22559,22559,0.11781814,0.122539625,0.004721485,-0.00055509433,0.00055509433,-0.33840635
4581,4581,0.06072725,0.07047617,0.009748917,0.00055506406,0.00055506406,0.3383935
1745,1745,0.031999994,0.040317446,0.008317452,0.00055505754,0.00055505754,0.33839077
24383,24383,0.046545446,0.059682526,0.01313708,0.000555051,0.000555051,0.33838803
25416,25416,0.019999996,0.015555556,-0.00444444,-0.00055502856,0.00055502856,-0.33837846
9300,9300,0.05563635,0.06634918,0.0107128285,0.00055497326,0.00055497326,0.3383551
27477,27477,0.017454544,0.026031744,0.0085772,0.00055494555,0.00055494555,0.33834332
38618,38618,0.03963635,0.03619046,-0.0034458898,-0.000554794,0.000554794,-0.33827916
8833,8833,0.050181806,0.06253967,0.012357861,0.00055476837,0.00055476837,0.33826828
5947,5947,0.056363616,0.06825395,0.011890333,0.00055474695,0.00055474695,0.33825922
22741,22741,0.028363626,0.038412686,0.01004906,0.00055473973,0.00055473973,0.33825618
8644,8644,0.048363626,0.044761892,-0.0036017336,-0.0005547155,0.0005547155,-0.3382459
17229,17229,0.026545446,0.022539679,-0.0040057674,-0.0005547069,0.0005547069,-0.3382423
2118,2118,0.0370909,0.034603156,-0.0024877451,-0.0005546545,0.0005546545,-0.33822006
26047,26047,0.049454536,0.046031732,-0.0034228042,-0.0005545055,0.0005545055,-0.33815694
19947,19947,0.041454535,0.039682526,-0.0017720088,-0.0005544883,0.0005544883,-0.3381496
116,116,0.055636346,0.054603152,-0.0010331944,-0.00055439165,0.00055439165,-0.3381087
19047,19047,0.017090907,0.025079358,0.007988451,0.0005543883,0.0005543883,0.33810726
34900,34900,0.023636356,0.03301587,0.009379514,0.00055438187,0.00055438187,0.33810455
12613,12613,0.038181808,0.048571415,0.010389607,0.0005543693,0.0005543693,0.33809924
14522,14522,0.028363628,0.037460312,0.009096684,0.0005543572,0.0005543572,0.3380941
34254,34254,0.017090905,0.02507936,0.007988455,0.0005543089,0.0005543089,0.3380736
30559,30559,0.03672727,0.032698408,-0.0040288605,-0.0005542871,0.0005542871,-0.33806437
35517,35517,0.04181817,0.037777763,-0.004040409,-0.00055427314,0.00055427314,-0.33805844
19164,19164,0.023636358,0.018730154,-0.0049062036,-0.00055417884,0.00055417884,-0.3380185
6237,6237,0.018545453,0.0263492,0.0078037474,0.00055417663,0.00055417663,0.33801755
14503,14503,0.0621818,0.05841268,-0.003769122,-0.0005541472,0.0005541472,-0.3380051
33649,33649,0.027636357,0.037777767,0.01014141,0.0005541174,0.0005541174,0.33799246
1383,1383,0.027636357,0.022857135,-0.0047792215,-0.0005540252,0.0005540252,-0.33795336
13520,13520,0.033090908,0.04285713,0.009766221,0.00055399863,0.00055399863,0.33794215
6960,6960,0.020727267,0.016190475,-0.0045367926,-0.0005539729,0.0005539729,-0.33793122
2172,2172,0.019272726,0.02761904,0.008346314,0.0005539609,0.0005539609,0.33792615
4980,4980,0.07345451,0.08539679,0.011942282,0.0005539376,0.0005539376,0.33791625
5894,5894,0.03781817,0.032698397,-0.0051197745,-0.0005538366,0.0005538366,-0.33787343
2791,2791,0.049454533,0.05777775,0.008323219,0.00055380305,0.00055380305,0.3378592
11300,11300,0.050181795,0.048571404,-0.0016103908,-0.0005537579,0.0005537579,-0.33784008
12533,12533,0.043272708,0.055555534,0.012282826,0.00055371225,0.00055371225,0.33782068
38188,38188,0.035636354,0.031428564,-0.00420779,-0.0005536878,0.0005536878,-0.33781034
14527,14527,0.026909089,0.03555555,0.00864646,0.0005536834,0.0005536834,0.3378085
25837,25837,0.021454547,0.015873017,-0.00558153,-0.00055366615,0.00055366615,-0.33780116
27905,27905,0.04218181,0.03809523,-0.00408658,-0.00055362796,0.00055362796,-0.337785
12704,12704,0.030545447,0.028253958,-0.0022914894,-0.0005536224,0.0005536224,-0.33778262
10440,10440,0.01381818,0.021587297,0.007769117,0.00055357686,0.00055357686,0.3377633
21784,21784,0.041454535,0.03873015,-0.0027243868,-0.0005535225,0.0005535225,-0.33774024
33038,33038,0.103999965,0.12063488,0.016634919,0.0005535111,0.0005535111,0.3377354
23102,23102,0.044727262,0.055238076,0.010510813,0.00055349106,0.00055349106,0.33772692
33547,33547,0.057454534,0.055555537,-0.0018989965,-0.000553478,0.000553478,-0.33772138
12645,12645,0.03854545,0.03428571,-0.004259739,-0.0005533928,0.0005533928,-0.33768523
35080,35080,0.0730909,0.08349205,0.010401145,0.0005533872,0.0005533872,0.3376829
23063,23063,0.0149090905,0.021904754,0.006995663,0.00055338617,0.00055338617,0.33768243
1017,1017,0.047636352,0.044126976,-0.0035093762,-0.00055336324,0.00055336324,-0.3376727
29951,29951,0.030545447,0.0263492,-0.004196247,-0.0005533248,0.0005533248,-0.33765638
31070,31070,0.023999995,0.032380953,0.008380959,0.0005532745,0.0005532745,0.33763507
32093,32093,0.028727267,0.038412683,0.009685416,0.0005532594,0.0005532594,0.33762866
17296,17296,0.022909088,0.031428564,0.008519476,0.0005531998,0.0005531998,0.33760333
19609,19609,0.022181813,0.031428557,0.009246744,0.0005531893,0.0005531893,0.33759892
8661,8661,0.023636358,0.031111104,0.0074747466,0.00055314694,0.00055314694,0.33758098
10570,10570,0.019272724,0.027936496,0.008663772,0.0005530693,0.0005530693,0.33754802
8327,8327,0.016363638,0.024444435,0.008080797,0.00055305974,0.00055305974,0.33754393
27851,27851,0.06436362,0.07619045,0.011826828,0.0005529821,0.0005529821,0.337511
15871,15871,0.038545445,0.034603164,-0.003942281,-0.0005529274,0.0005529274,-0.33748776
12956,12956,0.12581812,0.13079362,0.0049754977,-0.0005528787,0.0005528787,-0.3374671
37981,37981,0.061454527,0.059999976,-0.0014545508,-0.0005527637,0.0005527637,-0.33741832
11014,11014,0.022181816,0.016190477,-0.0059913397,-0.000552724,0.000552724,-0.3374015
12095,12095,0.028727265,0.022539679,-0.006187586,-0.0005527111,0.0005527111,-0.33739597
5786,5786,0.018545454,0.02730158,0.008756125,0.0005527064,0.0005527064,0.33739397
7945,7945,0.05454544,0.051111087,-0.0034343526,-0.0005526608,0.0005526608,-0.33737466
23768,23768,0.076363616,0.09047617,0.0141125545,0.00055258395,0.00055258395,0.33734202
7554,7554,0.061818156,0.062222194,0.00040403754,-0.0005525779,0.0005525779,-0.33733946
33410,33410,0.02545454,0.034603164,0.009148624,0.0005525565,0.0005525565,0.33733037
33360,33360,0.03999999,0.038095225,-0.001904767,-0.0005524836,0.0005524836,-0.3372994
39042,39042,0.037818175,0.04761903,0.009800855,0.00055247545,0.00055247545,0.33729598
29064,29064,0.027999995,0.03746031,0.009460313,0.00055246404,0.00055246404,0.33729112
8636,8636,0.03781817,0.03555555,-0.0022626221,-0.0005524021,0.0005524021,-0.33726484
18207,18207,0.037454534,0.033333328,-0.0041212067,-0.000552373,0.000552373,-0.33725244
5588,5588,0.045818165,0.042539664,-0.0032785013,-0.0005523511,0.0005523511,-0.3372432
35539,35539,0.019272724,0.027936501,0.008663777,0.0005523502,0.0005523502,0.33724278
23279,23279,0.056727253,0.066349186,0.009621933,0.0005523348,0.0005523348,0.33723626
25305,25305,0.038545445,0.03460316,-0.0039422847,-0.00055230083,0.00055230083,-0.33722183
11598,11598,0.113818124,0.1171428,0.0033246726,-0.00055228453,0.00055228453,-0.33721492
14539,14539,0.058909073,0.05333332,-0.0055757537,-0.0005522687,0.0005522687,-0.33720815
37574,37574,0.030545449,0.039047606,0.008502157,0.0005520801,0.0005520801,0.3371281
10233,10233,0.023999995,0.032380953,0.008380959,0.00055203633,0.00055203633,0.33710954
8461,8461,0.04327271,0.039047606,-0.004225105,-0.0005520112,0.0005520112,-0.3370988
11477,11477,0.034545448,0.0311111,-0.003434347,-0.000551946,0.000551946,-0.33707112
26763,26763,0.048363615,0.059047602,0.010683987,0.0005519218,0.0005519218,0.33706084
6444,6444,0.04327271,0.053968232,0.010695521,0.0005519006,0.0005519006,0.33705187
26996,26996,0.01563636,0.024761902,0.009125542,0.00055187696,0.00055187696,0.3370418
2537,2537,0.041818168,0.03682539,-0.0049927793,-0.00055186055,0.00055186055,-0.33703482
23743,23743,0.039636355,0.048888877,0.009252522,0.0005517984,0.0005517984,0.33700842
31610,31610,0.04581816,0.05682538,0.01100722,0.0005517304,0.0005517304,0.33697954
769,769,0.03236363,0.044444438,0.012080807,0.00055172294,0.00055172294,0.3369764
6997,6997,0.04763635,0.045396805,-0.002239544,-0.0005516757,0.0005516757,-0.3369563
20709,20709,0.026181815,0.021587297,-0.004594518,-0.0005516128,0.0005516128,-0.3369296
1972,1972,0.051636353,0.04825395,-0.0033824034,-0.0005515972,0.0005515972,-0.33692297
20891,20891,0.040363625,0.049523793,0.0091601685,0.0005515807,0.0005515807,0.33691597
7567,7567,0.015636364,0.0104761915,-0.0051601725,-0.0005515628,0.0005515628,-0.33690834
8229,8229,0.051272713,0.04825395,-0.003018763,-0.00055151107,0.00055151107,-0.33688635
37765,37765,0.02581818,0.03492063,0.009102449,0.00055145286,0.00055145286,0.3368616
28966,28966,0.026545448,0.03460316,0.008057712,0.0005514405,0.0005514405,0.33685637
31362,31362,0.046545446,0.04349205,-0.003053397,-0.00055143214,0.00055143214,-0.33685285
10863,10863,0.17054544,0.19111112,0.020565674,0.0005514268,0.0005514268,0.33685055
27540,27540,0.06254544,0.075555526,0.013010085,0.00055125076,0.00055125076,0.3367757
5891,5891,0.055999976,0.052063473,-0.003936503,-0.0005512242,0.0005512242,-0.33676445
34511,34511,0.022909084,0.031746026,0.008836942,0.0005511802,0.0005511802,0.33674577
8676,8676,0.056363616,0.05365078,-0.0027128346,-0.00055115484,0.00055115484,-0.33673498
37196,37196,0.019999998,0.0142857125,-0.005714285,-0.0005511417,0.0005511417,-0.33672935
32881,32881,0.023272721,0.032380946,0.009108225,0.00055113365,0.00055113365,0.33672592
23498,23498,0.03854545,0.046349198,0.0078037493,0.0005511297,0.0005511297,0.3367243
7469,7469,0.03527272,0.032063488,-0.0032092333,-0.0005510717,0.0005510717,-0.3366996
20981,20981,0.028363628,0.025714278,-0.00264935,-0.00055105775,0.00055105775,-0.33669367
14828,14828,0.042545445,0.05174602,0.009200573,0.0005510114,0.0005510114,0.33667397
35274,35274,0.029818175,0.04063491,0.010816736,0.0005509956,0.0005509956,0.33666727
16938,16938,0.10290905,0.11650788,0.0135988295,0.0005509313,0.0005509313,0.33663994
10968,10968,0.023272725,0.030476179,0.007203454,0.00055081723,0.00055081723,0.33659142
1460,1460,0.034181807,0.029841257,-0.00434055,-0.00055081025,0.00055081025,-0.33658847
15516,15516,0.036727265,0.03174602,-0.004981246,-0.0005507788,0.0005507788,-0.33657512
25053,25053,0.033454537,0.04285713,0.009402592,0.0005507774,0.0005507774,0.3365745
6935,6935,0.09199997,0.095555514,0.0035555437,-0.0005507553,0.0005507553,-0.33656508
12160,12160,0.0843636,0.08571425,0.0013506487,-0.0005506533,0.0005506533,-0.33652171
34635,34635,0.041090894,0.038412683,-0.0026782118,-0.0005505935,0.0005505935,-0.3364963
6026,6026,0.06072725,0.059999976,-0.0007272735,-0.0005505667,0.0005505667,-0.3364849
35156,35156,0.047999986,0.045714274,-0.0022857115,-0.0005505369,0.0005505369,-0.3364722
12285,12285,0.030909086,0.0263492,-0.0045598857,-0.00055049243,0.00055049243,-0.33645326
37494,37494,0.033454534,0.042222213,0.008767679,0.0005504866,0.0005504866,0.33645082
30032,30032,0.12109089,0.12571423,0.0046233386,-0.00055048335,0.00055048335,-0.33644944
20442,20442,0.027636359,0.022539677,-0.0050966814,-0.0005504624,0.0005504624,-0.3364405
12406,12406,0.032363627,0.028571418,-0.0037922096,-0.0005504559,0.0005504559,-0.33643776
15444,15444,0.026545448,0.022222223,-0.0043232255,-0.00055043167,0.00055043167,-0.33642745
23477,23477,0.041454542,0.034920625,-0.006533917,-0.0005502722,0.0005502722,-0.3363596
29319,29319,0.030181816,0.026031742,-0.004150074,-0.0005502703,0.0005502703,-0.3363588
20698,20698,0.02945454,0.038730145,0.009275604,0.0005502284,0.0005502284,0.33634096
26676,26676,0.0741818,0.07269839,-0.0014834106,-0.00055019604,0.00055019604,-0.33632717
34194,34194,0.05454544,0.052698392,-0.0018470474,-0.0005501942,0.0005501942,-0.33632642
22253,22253,0.03236363,0.039999988,0.007636357,0.000550112,0.000550112,0.33629146
26448,26448,0.04072726,0.037460305,-0.0032669567,-0.0005500943,0.0005500943,-0.33628392
27050,27050,0.04145453,0.039047614,-0.0024069175,-0.00055000884,0.00055000884,-0.33624756
19614,19614,0.020363634,0.027301578,0.0069379434,0.0005499971,0.0005499971,0.33624253
3479,3479,0.04072726,0.03460316,-0.0061241016,-0.0005499902,0.0005499902,-0.33623964
36486,36486,0.07490906,0.090158686,0.015249625,0.00054998323,0.00054998323,0.33623666
18934,18934,0.023636358,0.019682534,-0.003953824,-0.00054997904,0.00054997904,-0.33623487
28576,28576,0.014181818,0.022222217,0.008040399,0.00054990326,0.00054990326,0.33620256
8096,8096,0.028727265,0.025714278,-0.0030129869,-0.0005498943,0.0005498943,-0.33619875
10118,10118,0.029818175,0.023492059,-0.0063261166,-0.0005498853,0.0005498853,-0.336195
36533,36533,0.03781817,0.034920633,-0.0028975382,-0.0005497893,0.0005497893,-0.33615407
2661,2661,0.03127272,0.024761904,-0.0065108165,-0.00054976577,0.00054976577,-0.3361441
30564,30564,0.03563636,0.044126976,0.008490615,0.0005497341,0.0005497341,0.33613062
16131,16131,0.023272725,0.018730156,-0.0045425687,-0.0005497326,0.0005497326,-0.33613
17103,17103,0.028363626,0.024126979,-0.004236648,-0.0005497078,0.0005497078,-0.3361194
11478,11478,0.040363625,0.03555554,-0.004808083,-0.000549556,0.000549556,-0.3360548
17622,17622,0.024727264,0.020634914,-0.0040923506,-0.00054952456,0.00054952456,-0.33604142
9563,9563,0.1021818,0.10730155,0.0051197484,-0.000549485,0.000549485,-0.33602455
38716,38716,0.0290909,0.024126975,-0.004963925,-0.0005494624,0.0005494624,-0.3360149
19899,19899,0.013818182,0.020952377,0.0071341954,0.000549454,0.000549454,0.33601138
32932,32932,0.031636357,0.040952366,0.009316009,0.000549424,0.000549424,0.33599856
8593,8593,0.05854544,0.06857141,0.010025971,0.00054941466,0.00054941466,0.3359946
1372,1372,0.0530909,0.063492045,0.010401145,0.0005493909,0.0005493909,0.33598453
31188,31188,0.07090906,0.08253965,0.011630587,0.00054934295,0.00054934295,0.33596408
28182,28182,0.079999976,0.09333329,0.013333313,0.000549308,0.000549308,0.33594918
36766,36766,0.039272714,0.035555545,-0.0037171692,-0.00054926425,0.00054926425,-0.33593053
24271,24271,0.024363633,0.018730154,-0.005633479,-0.00054926274,0.00054926274,-0.33592993
24875,24875,0.096727245,0.11460314,0.017875895,0.0005492596,0.0005492596,0.3359286
38379,38379,0.07272725,0.08412695,0.011399701,0.0005492163,0.0005492163,0.33591014
30157,30157,0.030545449,0.025396818,-0.0051486306,-0.00054921326,0.00054921326,-0.33590886
31202,31202,0.07890907,0.090476155,0.011567086,0.00054920465,0.00054920465,0.33590516
21975,21975,0.01781818,0.026349192,0.008531012,0.00054919336,0.00054919336,0.33590034
13201,13201,0.026181813,0.03492063,0.008738816,0.00054916553,0.00054916553,0.3358885
23362,23362,0.026909089,0.034603164,0.007694075,0.00054912525,0.00054912525,0.3358714
12917,12917,0.039636355,0.035873007,-0.0037633479,-0.000549112,0.000549112,-0.3358657
35170,35170,0.018181818,0.012380952,-0.0058008656,-0.00054902094,0.00054902094,-0.33582696
11929,11929,0.037454534,0.04825395,0.010799415,0.00054901117,0.00054901117,0.33582276
11834,11834,0.025090903,0.020634914,-0.004455989,-0.00054901105,0.00054901105,-0.33582276
29559,29559,0.024727268,0.017142858,-0.00758441,-0.00054898695,0.00054898695,-0.33581242
2536,2536,0.03199999,0.02698412,-0.0050158706,-0.0005489283,0.0005489283,-0.33578748
36943,36943,0.06181816,0.07365076,0.011832602,0.0005488815,0.0005488815,0.3357675
20723,20723,0.027272718,0.022539673,-0.0047330447,-0.00054887356,0.00054887356,-0.33576417
10228,10228,0.038181808,0.047619034,0.009437226,0.00054886844,0.00054886844,0.33576196
16440,16440,0.036727265,0.046031725,0.00930446,0.0005488284,0.0005488284,0.3357449
13774,13774,0.06654544,0.06253966,-0.0040057823,-0.000548827,0.000548827,-0.33574426
38537,38537,0.027636357,0.020317456,-0.007318901,-0.0005487696,0.0005487696,-0.33571985
20257,20257,0.018545454,0.027301582,0.008756127,0.0005487619,0.0005487619,0.33571655
13033,13033,0.00909091,0.015238094,0.0061471844,0.0005486944,0.0005486944,0.3356878
18337,18337,0.017818183,0.027301583,0.009483401,0.0005486482,0.0005486482,0.3356681
3278,3278,0.028363634,0.025079358,-0.0032842755,-0.0005486021,0.0005486021,-0.33564848
29857,29857,0.022909088,0.018095234,-0.0048138537,-0.00054857705,0.00054857705,-0.33563778
19462,19462,0.018545454,0.026666656,0.008121202,0.0005485427,0.0005485427,0.33562315
26839,26839,0.04690909,0.057777755,0.010868665,0.00054853316,0.00054853316,0.33561912
28200,28200,0.012363638,0.019999996,0.007636358,0.0005484901,0.0005484901,0.33560076
32261,32261,0.033454537,0.030793644,-0.002660893,-0.00054844515,0.00054844515,-0.3355816
22697,22697,0.027999995,0.022857137,-0.0051428583,-0.00054843724,0.00054843724,-0.3355782
27582,27582,0.03818181,0.04825396,0.010072149,0.00054843584,0.00054843584,0.33557764
21637,21637,0.013818183,0.021587297,0.0077691143,0.00054841966,0.00054841966,0.33557075
18151,18151,0.030181808,0.041587293,0.011405485,0.00054840674,0.00054840674,0.3355652
21459,21459,0.03745453,0.03396824,-0.0034862906,-0.00054834853,0.00054834853,-0.33554044
23413,23413,0.025090903,0.033650782,0.008559879,0.00054834085,0.00054834085,0.33553714
14925,14925,0.019272724,0.013650791,-0.0056219334,-0.00054834003,0.00054834003,-0.3355368
15296,15296,0.024727268,0.033015862,0.008288594,0.0005483397,0.0005483397,0.3355366
2903,2903,0.10981814,0.12476186,0.014943719,0.00054823887,0.00054823887,0.33549365
28640,28640,0.025818178,0.02253968,-0.0032784976,-0.0005481517,0.0005481517,-0.33545646
33935,33935,0.02836363,0.037142847,0.008779217,0.0005481434,0.0005481434,0.33545297
5709,5709,0.035999987,0.0326984,-0.003301587,-0.00054810545,0.00054810545,-0.33543676
16045,16045,0.08618179,0.084761865,-0.0014199242,-0.0005480647,0.0005480647,-0.33541945
36323,36323,0.12436359,0.1292063,0.0048427135,-0.000548061,0.000548061,-0.3354178
4843,4843,0.04472727,0.04349205,-0.0012352206,-0.000548054,0.000548054,-0.33541486
39050,39050,0.04072727,0.052698396,0.011971127,0.0005479173,0.0005479173,0.3353566
28394,28394,0.059272714,0.05492061,-0.004352104,-0.00054789754,0.00054789754,-0.33534813
2370,2370,0.025818175,0.03619047,0.010372294,0.00054769684,0.00054769684,0.33526254
37331,37331,0.02472727,0.019682536,-0.005044734,-0.0005476328,0.0005476328,-0.33523524
19019,19019,0.022181815,0.016825393,-0.0053564217,-0.0005475853,0.0005475853,-0.33521497
10868,10868,0.04981817,0.048253946,-0.0015642233,-0.00054752873,0.00054752873,-0.33519083
28943,28943,0.047636356,0.05650791,0.008871555,0.0005474575,0.0005474575,0.3351604
1624,1624,0.050181806,0.04761904,-0.002562765,-0.0005474314,0.0005474314,-0.3351493
30357,30357,0.08072724,0.08349203,0.0027647913,-0.0005473611,0.0005473611,-0.33511934
27924,27924,0.055272713,0.05428569,-0.0009870231,-0.0005473448,0.0005473448,-0.33511236
17805,17805,0.029090906,0.024761902,-0.0043290034,-0.00054734363,0.00054734363,-0.3351119
20523,20523,0.021090904,0.029206341,0.008115437,0.0005472718,0.0005472718,0.33508125
21505,21505,0.03490908,0.030793639,-0.004115442,-0.00054722535,0.00054722535,-0.33506143
1167,1167,0.019272726,0.026666658,0.007393932,0.0005472003,0.0005472003,0.3350507
6609,6609,0.039999988,0.050158717,0.010158729,0.0005471525,0.0005471525,0.33503032
36856,36856,0.07854542,0.09142853,0.012883112,0.0005471036,0.0005471036,0.33500943
17082,17082,0.03163635,0.027301578,-0.004334772,-0.0005470831,0.0005470831,-0.33500066
20283,20283,0.041090902,0.05111109,0.010020189,0.0005470051,0.0005470051,0.3349674
6651,6651,0.06109089,0.0733333,0.01224241,0.0005469541,0.0005469541,0.33494565
7782,7782,0.06181816,0.05999997,-0.0018181913,-0.0005468698,0.0005468698,-0.33490965
18104,18104,0.045818172,0.04190475,-0.003913421,-0.00054683187,0.00054683187,-0.33489347
11523,11523,0.021090902,0.028571418,0.007480515,0.0005467754,0.0005467754,0.33486933
13146,13146,0.023272721,0.032698404,0.009425683,0.00054669124,0.00054669124,0.3348334
13122,13122,0.019999998,0.015238091,-0.0047619063,-0.0005466804,0.0005466804,-0.3348288
31972,31972,0.023272723,0.018412696,-0.0048600268,-0.00054667937,0.00054667937,-0.33482832
13238,13238,0.03272727,0.027301578,-0.0054256935,-0.00054666447,0.00054666447,-0.334822
