time,fluorescence,cell_specimen_id,ophys_experiment_id,experiment_container_id
400.4208,207.77222,517471906,501704220,511510736
400.45404,211.02777,517471906,501704220,511510736
400.48729,214.96666,517471906,501704220,511510736
400.52053,228.61667,517471906,501704220,511510736
400.55378,216.05556,517471906,501704220,511510736
400.58702,222.9,517471906,501704220,511510736
400.62027,211.4611,517471906,501704220,511510736
400.65351,218.46666,517471906,501704220,511510736
400.68676,226.92778,517471906,501704220,511510736
400.72,209.83333,517471906,501704220,511510736
400.75325,224.45555,517471906,501704220,511510736
400.78649,234.44444,517471906,501704220,511510736
400.81974,225.87778,517471906,501704220,511510736
400.85298,236.98889,517471906,501704220,511510736
400.88623,235.9,517471906,501704220,511510736
400.91947,226.01666,517471906,501704220,511510736
400.95272,224.65,517471906,501704220,511510736
400.98596,224.73889,517471906,501704220,511510736
401.01921,211.64444,517471906,501704220,511510736
401.05245,214.83888,517471906,501704220,511510736
401.0857,238.2111,517471906,501704220,511510736
401.11894,213.77777,517471906,501704220,511510736
401.15219,213.58888,517471906,501704220,511510736
401.18543,205.93889,517471906,501704220,511510736
401.21868,229.99445,517471906,501704220,511510736
401.25192,218.21666,517471906,501704220,511510736
401.28517,209.95555,517471906,501704220,511510736
401.31841,214.47223,517471906,501704220,511510736
401.35166,216.60556,517471906,501704220,511510736
401.3849,216.77222,517471906,501704220,511510736
401.41815,213.88889,517471906,501704220,511510736
401.45139,228.10556,517471906,501704220,511510736
401.48464,226.37222,517471906,501704220,511510736
401.51788,214.79445,517471906,501704220,511510736
401.55113,229.8,517471906,501704220,511510736
401.58437,212.27222,517471906,501704220,511510736
401.61762,210.07777,517471906,501704220,511510736
401.65086,230.98334,517471906,501704220,511510736
401.68411,225.17223,517471906,501704220,511510736
401.71735,215.35556,517471906,501704220,511510736
401.7506,227.57777,517471906,501704220,511510736
401.78384,230.72778,517471906,501704220,511510736
401.81709,216.04445,517471906,501704220,511510736
401.85033,233.88889,517471906,501704220,511510736
401.88358,225.84445,517471906,501704220,511510736
401.91682,208.22223,517471906,501704220,511510736
401.95007,221.11111,517471906,501704220,511510736
401.98331,221.98889,517471906,501704220,511510736
402.01656,226.23889,517471906,501704220,511510736
402.0498,218.27777,517471906,501704220,511510736
402.08305,212.67223,517471906,501704220,511510736
402.11629,203.62778,517471906,501704220,511510736
402.14954,215.92223,517471906,501704220,511510736
402.18278,238.96666,517471906,501704220,511510736
402.21603,214.96666,517471906,501704220,511510736
402.24927,218.77777,517471906,501704220,511510736
402.28252,229.39444,517471906,501704220,511510736
402.31576,224.86111,517471906,501704220,511510736
402.34901,218.25,517471906,501704220,511510736
402.38225,208.22778,517471906,501704220,511510736
402.4155,222.17778,517471906,501704220,511510736
402.44874,217.07222,517471906,501704220,511510736
402.48199,218.71666,517471906,501704220,511510736
402.51523,213.79445,517471906,501704220,511510736
402.54848,224.82777,517471906,501704220,511510736
402.58172,205.7889,517471906,501704220,511510736
402.61497,210.37778,517471906,501704220,511510736
402.64821,219.78334,517471906,501704220,511510736
402.68146,225.34445,517471906,501704220,511510736
402.7147,212.59445,517471906,501704220,511510736
402.74795,212.64444,517471906,501704220,511510736
402.78119,223.87222,517471906,501704220,511510736
402.81444,216.84445,517471906,501704220,511510736
402.84768,219.59445,517471906,501704220,511510736
402.88093,210.80556,517471906,501704220,511510736
402.91417,218.39444,517471906,501704220,511510736
402.94742,233.13333,517471906,501704220,511510736
402.98066,218.56111,517471906,501704220,511510736
403.01391,228.73889,517471906,501704220,511510736
403.04715,213.98889,517471906,501704220,511510736
403.0804,241.99445,517471906,501704220,511510736
403.11364,219.08333,517471906,501704220,511510736
403.14689,226.92223,517471906,501704220,511510736
403.18013,206.0,517471906,501704220,511510736
403.21338,212.63889,517471906,501704220,511510736
403.24662,220.92223,517471906,501704220,511510736
403.27987,209.09445,517471906,501704220,511510736
403.31311,223.40555,517471906,501704220,511510736
403.34636,222.96666,517471906,501704220,511510736
403.3796,240.43889,517471906,501704220,511510736
403.41285,215.18333,517471906,501704220,511510736
403.44609,212.47223,517471906,501704220,511510736
403.47934,213.13889,517471906,501704220,511510736
403.51258,217.77777,517471906,501704220,511510736
403.54583,224.16112,517471906,501704220,511510736
403.57907,228.65,517471906,501704220,511510736
403.61232,229.5389,517471906,501704220,511510736
403.64556,234.26111,517471906,501704220,511510736
403.67881,234.9,517471906,501704220,511510736
403.71205,231.0389,517471906,501704220,511510736
403.7453,203.68333,517471906,501704220,511510736
403.77854,219.31111,517471906,501704220,511510736
403.81179,207.62778,517471906,501704220,511510736
403.84503,234.36667,517471906,501704220,511510736
403.87828,216.29445,517471906,501704220,511510736
403.91152,230.66112,517471906,501704220,511510736
403.94477,231.51666,517471906,501704220,511510736
403.97801,215.46666,517471906,501704220,511510736
404.01126,212.55556,517471906,501704220,511510736
404.0445,208.84445,517471906,501704220,511510736
404.07775,200.22223,517471906,501704220,511510736
404.11099,219.41112,517471906,501704220,511510736
404.14424,210.93889,517471906,501704220,511510736
404.17748,219.77222,517471906,501704220,511510736
404.21073,225.39444,517471906,501704220,511510736
404.24397,231.93889,517471906,501704220,511510736
404.27722,225.67778,517471906,501704220,511510736
404.31046,208.37778,517471906,501704220,511510736
404.34371,223.29445,517471906,501704220,511510736
404.37695,228.79445,517471906,501704220,511510736
404.4102,211.93889,517471906,501704220,511510736
404.44344,214.12222,517471906,501704220,511510736
404.47669,212.23889,517471906,501704220,511510736
404.50993,247.57777,517471906,501704220,511510736
404.54318,208.66667,517471906,501704220,511510736
404.57642,210.08333,517471906,501704220,511510736
404.60967,222.55556,517471906,501704220,511510736
404.64291,215.50555,517471906,501704220,511510736
404.67616,216.11667,517471906,501704220,511510736
404.7094,200.93333,517471906,501704220,511510736
404.74265,220.77222,517471906,501704220,511510736
404.77589,225.91667,517471906,501704220,511510736
404.80914,232.82222,517471906,501704220,511510736
404.84238,215.97778,517471906,501704220,511510736
404.87563,227.38889,517471906,501704220,511510736
404.90887,219.7889,517471906,501704220,511510736
404.94212,228.83888,517471906,501704220,511510736
404.97536,207.81111,517471906,501704220,511510736
405.00861,215.97778,517471906,501704220,511510736
405.04185,231.43333,517471906,501704220,511510736
405.0751,220.93889,517471906,501704220,511510736
405.10834,231.98334,517471906,501704220,511510736
405.14159,222.41112,517471906,501704220,511510736
405.17483,214.7889,517471906,501704220,511510736
405.20808,213.03334,517471906,501704220,511510736
405.24132,217.28334,517471906,501704220,511510736
405.27457,213.63889,517471906,501704220,511510736
405.30781,217.36667,517471906,501704220,511510736
405.34106,214.41667,517471906,501704220,511510736
405.3743,231.09445,517471906,501704220,511510736
405.40755,224.55556,517471906,501704220,511510736
405.44079,212.20555,517471906,501704220,511510736
405.47404,214.57222,517471906,501704220,511510736
405.50728,230.87778,517471906,501704220,511510736
405.54053,225.71666,517471906,501704220,511510736
405.57377,227.86111,517471906,501704220,511510736
405.60702,219.81111,517471906,501704220,511510736
405.64026,219.99445,517471906,501704220,511510736
405.67351,214.54445,517471906,501704220,511510736
405.70675,225.94444,517471906,501704220,511510736
405.74,215.23334,517471906,501704220,511510736
405.77325,212.94444,517471906,501704220,511510736
405.80649,213.31111,517471906,501704220,511510736
405.83974,208.54445,517471906,501704220,511510736
405.87298,220.01111,517471906,501704220,511510736
405.90623,215.93333,517471906,501704220,511510736
405.93947,212.2889,517471906,501704220,511510736
405.97272,214.40555,517471906,501704220,511510736
406.00596,211.37222,517471906,501704220,511510736
406.03921,207.35,517471906,501704220,511510736
406.07245,220.55,517471906,501704220,511510736
406.1057,204.11111,517471906,501704220,511510736
406.13894,209.19444,517471906,501704220,511510736
406.17219,216.68889,517471906,501704220,511510736
406.20543,233.22778,517471906,501704220,511510736
406.23868,217.56111,517471906,501704220,511510736
406.27192,213.42778,517471906,501704220,511510736
406.30517,222.63889,517471906,501704220,511510736
406.33841,215.44444,517471906,501704220,511510736
406.37166,201.0,517471906,501704220,511510736
406.4049,218.4611,517471906,501704220,511510736
406.43815,210.24445,517471906,501704220,511510736
406.47139,217.15,517471906,501704220,511510736
406.50464,215.19444,517471906,501704220,511510736
406.53788,229.91112,517471906,501704220,511510736
406.57113,212.36667,517471906,501704220,511510736
406.60437,221.60556,517471906,501704220,511510736
406.63762,226.03334,517471906,501704220,511510736
406.67086,228.19444,517471906,501704220,511510736
406.70411,213.01111,517471906,501704220,511510736
406.73735,209.01111,517471906,501704220,511510736
406.7706,218.72223,517471906,501704220,511510736
406.80384,204.7111,517471906,501704220,511510736
406.83709,204.93333,517471906,501704220,511510736
406.87033,226.09445,517471906,501704220,511510736
406.90358,222.06667,517471906,501704220,511510736
406.93682,214.94444,517471906,501704220,511510736
406.97007,225.82222,517471906,501704220,511510736
407.00331,220.81111,517471906,501704220,511510736
407.03656,229.31667,517471906,501704220,511510736
407.0698,226.73334,517471906,501704220,511510736
407.10305,220.62778,517471906,501704220,511510736
407.13629,224.61111,517471906,501704220,511510736
407.16954,219.22223,517471906,501704220,511510736
407.20278,248.27222,517471906,501704220,511510736
407.23603,214.62222,517471906,501704220,511510736
407.26927,242.87222,517471906,501704220,511510736
407.30252,231.01666,517471906,501704220,511510736
407.33576,220.7,517471906,501704220,511510736
407.36901,228.0,517471906,501704220,511510736
407.40225,227.13889,517471906,501704220,511510736
407.4355,237.15,517471906,501704220,511510736
407.46874,231.08333,517471906,501704220,511510736
407.50199,225.61111,517471906,501704220,511510736
407.53523,222.84445,517471906,501704220,511510736
407.56848,238.26111,517471906,501704220,511510736
407.60172,235.02777,517471906,501704220,511510736
407.63497,226.27777,517471906,501704220,511510736
407.66821,230.68333,517471906,501704220,511510736
407.70146,225.53334,517471906,501704220,511510736
407.7347,237.67778,517471906,501704220,511510736
407.76795,227.82777,517471906,501704220,511510736
407.80119,228.97223,517471906,501704220,511510736
407.83444,228.22223,517471906,501704220,511510736
407.86768,242.97778,517471906,501704220,511510736
407.90093,210.77222,517471906,501704220,511510736
407.93417,224.3,517471906,501704220,511510736
407.96742,220.56111,517471906,501704220,511510736
408.00066,211.54445,517471906,501704220,511510736
408.03391,231.16667,517471906,501704220,511510736
408.06715,221.35556,517471906,501704220,511510736
408.1004,233.93333,517471906,501704220,511510736
408.13364,213.67778,517471906,501704220,511510736
408.16689,225.33333,517471906,501704220,511510736
408.20013,208.42778,517471906,501704220,511510736
408.23338,219.16112,517471906,501704220,511510736
408.26662,218.6,517471906,501704220,511510736
408.29987,218.5,517471906,501704220,511510736
408.33311,227.77777,517471906,501704220,511510736
408.36636,211.95555,517471906,501704220,511510736
408.3996,235.34445,517471906,501704220,511510736
408.43285,217.10556,517471906,501704220,511510736
408.46609,214.81667,517471906,501704220,511510736
408.49934,214.92778,517471906,501704220,511510736
408.53258,227.1,517471906,501704220,511510736
408.56583,236.02777,517471906,501704220,511510736
408.59907,233.54445,517471906,501704220,511510736
408.63232,212.01111,517471906,501704220,511510736
408.66556,210.25,517471906,501704220,511510736
408.69881,207.5,517471906,501704220,511510736
408.73205,220.83888,517471906,501704220,511510736
408.7653,220.25,517471906,501704220,511510736
408.79854,217.8,517471906,501704220,511510736
408.83179,232.07777,517471906,501704220,511510736
408.86503,226.5,517471906,501704220,511510736
408.89828,232.53334,517471906,501704220,511510736
408.93152,220.5,517471906,501704220,511510736
408.96477,215.62778,517471906,501704220,511510736
408.99801,240.48889,517471906,501704220,511510736
409.03126,229.91112,517471906,501704220,511510736
409.0645,209.38333,517471906,501704220,511510736
409.09775,228.27222,517471906,501704220,511510736
409.13099,229.16112,517471906,501704220,511510736
409.16424,226.23334,517471906,501704220,511510736
409.19748,220.2,517471906,501704220,511510736
409.23073,214.76666,517471906,501704220,511510736
409.26397,232.07222,517471906,501704220,511510736
409.29722,210.9611,517471906,501704220,511510736
409.33046,218.47223,517471906,501704220,511510736
409.36371,221.67778,517471906,501704220,511510736
409.39695,231.24445,517471906,501704220,511510736
409.4302,214.72778,517471906,501704220,511510736
409.46344,243.70555,517471906,501704220,511510736
409.49669,240.21666,517471906,501704220,511510736
409.52993,225.0,517471906,501704220,511510736
409.56318,222.37222,517471906,501704220,511510736
409.59642,201.97223,517471906,501704220,511510736
409.62967,211.78334,517471906,501704220,511510736
409.66291,218.61667,517471906,501704220,511510736
409.69616,217.56667,517471906,501704220,511510736
409.7294,224.61111,517471906,501704220,511510736
409.76265,209.57222,517471906,501704220,511510736
409.79589,227.2,517471906,501704220,511510736
409.82914,220.36667,517471906,501704220,511510736
409.86238,220.43889,517471906,501704220,511510736
409.89563,213.3,517471906,501704220,511510736
409.92887,212.06111,517471906,501704220,511510736
409.96212,216.97778,517471906,501704220,511510736
409.99536,221.51666,517471906,501704220,511510736
410.02861,208.95555,517471906,501704220,511510736
410.06185,215.83333,517471906,501704220,511510736
410.0951,213.38333,517471906,501704220,511510736
410.12834,231.41667,517471906,501704220,511510736
410.16159,210.8,517471906,501704220,511510736
410.19483,223.30556,517471906,501704220,511510736
410.22808,239.2,517471906,501704220,511510736
410.26132,224.95555,517471906,501704220,511510736
410.29457,212.91112,517471906,501704220,511510736
410.32781,193.21666,517471906,501704220,511510736
410.36106,232.46666,517471906,501704220,511510736
410.3943,200.43889,517471906,501704220,511510736
410.42755,233.0389,517471906,501704220,511510736
410.46079,230.08333,517471906,501704220,511510736
410.49404,225.27777,517471906,501704220,511510736
410.52728,225.22223,517471906,501704220,511510736
410.56053,224.67223,517471906,501704220,511510736
410.59377,221.45555,517471906,501704220,511510736
410.62702,217.48889,517471906,501704220,511510736
410.66027,221.16112,517471906,501704220,511510736
410.69351,222.1,517471906,501704220,511510736
410.72676,236.32222,517471906,501704220,511510736
410.76,208.80556,517471906,501704220,511510736
410.79325,200.75,517471906,501704220,511510736
410.82649,224.72223,517471906,501704220,511510736
410.85974,236.36111,517471906,501704220,511510736
410.89298,218.00555,517471906,501704220,511510736
410.92623,224.11111,517471906,501704220,511510736
410.95947,215.33333,517471906,501704220,511510736
410.99272,233.65,517471906,501704220,511510736
411.02596,219.76111,517471906,501704220,511510736
411.05921,209.37778,517471906,501704220,511510736
411.09245,221.64444,517471906,501704220,511510736
411.1257,216.4611,517471906,501704220,511510736
411.15894,219.43889,517471906,501704220,511510736
411.19219,215.56667,517471906,501704220,511510736
411.22543,229.12778,517471906,501704220,511510736
411.25868,224.43889,517471906,501704220,511510736
411.29192,222.16112,517471906,501704220,511510736
411.32517,225.92223,517471906,501704220,511510736
411.35841,209.06111,517471906,501704220,511510736
411.39166,224.36111,517471906,501704220,511510736
411.4249,212.03334,517471906,501704220,511510736
411.45815,219.7,517471906,501704220,511510736
411.49139,211.95555,517471906,501704220,511510736
411.52464,213.91112,517471906,501704220,511510736
411.55788,217.0,517471906,501704220,511510736
411.59113,217.06667,517471906,501704220,511510736
411.62437,205.33888,517471906,501704220,511510736
411.65762,219.35,517471906,501704220,511510736
411.69086,220.74445,517471906,501704220,511510736
411.72411,219.91667,517471906,501704220,511510736
411.75735,227.66112,517471906,501704220,511510736
411.7906,218.23334,517471906,501704220,511510736
411.82384,221.31667,517471906,501704220,511510736
411.85709,223.03334,517471906,501704220,511510736
411.89033,216.11667,517471906,501704220,511510736
411.92358,230.73334,517471906,501704220,511510736
411.95682,215.64444,517471906,501704220,511510736
411.99007,209.07777,517471906,501704220,511510736
412.02331,208.16112,517471906,501704220,511510736
412.05656,231.95,517471906,501704220,511510736
412.0898,224.94444,517471906,501704220,511510736
412.12305,219.0,517471906,501704220,511510736
412.15629,232.42223,517471906,501704220,511510736
412.18954,220.60556,517471906,501704220,511510736
412.22278,214.9611,517471906,501704220,511510736
412.25603,226.74445,517471906,501704220,511510736
412.28927,226.41667,517471906,501704220,511510736
412.32252,226.05556,517471906,501704220,511510736
412.35576,235.20555,517471906,501704220,511510736
412.38901,223.35556,517471906,501704220,511510736
412.42225,215.0389,517471906,501704220,511510736
412.4555,225.17778,517471906,501704220,511510736
412.48874,228.0,517471906,501704220,511510736
412.52199,224.13889,517471906,501704220,511510736
412.55523,213.17223,517471906,501704220,511510736
412.58848,210.33888,517471906,501704220,511510736
412.62172,226.06667,517471906,501704220,511510736
412.65497,221.26666,517471906,501704220,511510736
412.68821,225.96666,517471906,501704220,511510736
412.72146,224.66112,517471906,501704220,511510736
412.7547,213.27777,517471906,501704220,511510736
412.78795,214.97223,517471906,501704220,511510736
412.82119,235.06111,517471906,501704220,511510736
412.85444,216.37222,517471906,501704220,511510736
412.88768,220.7,517471906,501704220,511510736
412.92093,233.94444,517471906,501704220,511510736
412.95417,219.06111,517471906,501704220,511510736
412.98742,227.7889,517471906,501704220,511510736
413.02066,231.2,517471906,501704220,511510736
413.05391,223.62778,517471906,501704220,511510736
413.08715,210.0389,517471906,501704220,511510736
413.1204,220.35556,517471906,501704220,511510736
413.15364,218.02777,517471906,501704220,511510736
413.18689,222.77222,517471906,501704220,511510736
413.22013,225.18333,517471906,501704220,511510736
413.25338,222.72223,517471906,501704220,511510736
413.28662,230.52222,517471906,501704220,511510736
413.31987,224.09445,517471906,501704220,511510736
413.35311,224.7889,517471906,501704220,511510736
413.38636,227.16112,517471906,501704220,511510736
413.4196,199.45,517471906,501704220,511510736
413.45285,231.5,517471906,501704220,511510736
413.48609,221.00555,517471906,501704220,511510736
413.51934,231.23889,517471906,501704220,511510736
413.55258,211.87222,517471906,501704220,511510736
413.58583,230.44444,517471906,501704220,511510736
413.61907,214.81667,517471906,501704220,511510736
413.65232,214.76666,517471906,501704220,511510736
413.68556,205.15,517471906,501704220,511510736
413.71881,228.06111,517471906,501704220,511510736
413.75205,219.64444,517471906,501704220,511510736
413.7853,230.74445,517471906,501704220,511510736
413.81854,253.47223,517471906,501704220,511510736
413.85179,222.60556,517471906,501704220,511510736
413.88503,217.52777,517471906,501704220,511510736
413.91828,216.5389,517471906,501704220,511510736
413.95152,217.0,517471906,501704220,511510736
413.98477,208.25555,517471906,501704220,511510736
414.01801,231.59445,517471906,501704220,511510736
414.05126,215.56111,517471906,501704220,511510736
414.0845,214.67778,517471906,501704220,511510736
414.11775,230.98889,517471906,501704220,511510736
414.15099,203.03334,517471906,501704220,511510736
414.18424,225.18333,517471906,501704220,511510736
414.21748,223.95,517471906,501704220,511510736
414.25073,209.41112,517471906,501704220,511510736
414.28397,216.68889,517471906,501704220,511510736
414.31722,214.24445,517471906,501704220,511510736
414.35046,219.77222,517471906,501704220,511510736
414.38371,221.66667,517471906,501704220,511510736
414.41695,221.5389,517471906,501704220,511510736
414.4502,218.46666,517471906,501704220,511510736
414.48344,208.25555,517471906,501704220,511510736
414.51669,223.31111,517471906,501704220,511510736
414.54993,220.76111,517471906,501704220,511510736
414.58318,211.55556,517471906,501704220,511510736
414.61642,232.97778,517471906,501704220,511510736
414.64967,215.15,517471906,501704220,511510736
414.68291,229.63889,517471906,501704220,511510736
414.71616,224.61667,517471906,501704220,511510736
414.7494,223.34445,517471906,501704220,511510736
414.78265,230.68889,517471906,501704220,511510736
414.8159,204.55,517471906,501704220,511510736
414.84914,217.06667,517471906,501704220,511510736
414.88239,231.79445,517471906,501704220,511510736
414.91563,227.98334,517471906,501704220,511510736
414.94888,211.82222,517471906,501704220,511510736
414.98212,223.6,517471906,501704220,511510736
415.01537,219.39444,517471906,501704220,511510736
415.04861,225.51111,517471906,501704220,511510736
415.08186,223.23889,517471906,501704220,511510736
415.1151,202.39444,517471906,501704220,511510736
415.14835,215.47223,517471906,501704220,511510736
415.18159,219.5,517471906,501704220,511510736
415.21484,238.15555,517471906,501704220,511510736
415.24808,208.18889,517471906,501704220,511510736
415.28133,231.31667,517471906,501704220,511510736
415.31457,235.97223,517471906,501704220,511510736
415.34782,223.5389,517471906,501704220,511510736
415.38106,214.83333,517471906,501704220,511510736
415.41431,228.0389,517471906,501704220,511510736
415.44755,205.07222,517471906,501704220,511510736
415.4808,216.98889,517471906,501704220,511510736
415.51404,228.25,517471906,501704220,511510736
415.54729,231.32777,517471906,501704220,511510736
415.58053,215.31111,517471906,501704220,511510736
415.61378,216.77222,517471906,501704220,511510736
415.64702,208.83333,517471906,501704220,511510736
415.68027,233.41112,517471906,501704220,511510736
415.71351,217.83888,517471906,501704220,511510736
415.74676,206.40555,517471906,501704220,511510736
415.78,226.75555,517471906,501704220,511510736
415.81325,221.87778,517471906,501704220,511510736
415.84649,222.52777,517471906,501704220,511510736
415.87974,221.74445,517471906,501704220,511510736
415.91298,225.4,517471906,501704220,511510736
415.94623,216.2889,517471906,501704220,511510736
415.97947,215.46666,517471906,501704220,511510736
416.01272,213.62222,517471906,501704220,511510736
416.04596,234.66112,517471906,501704220,511510736
416.07921,220.89444,517471906,501704220,511510736
416.11245,226.11111,517471906,501704220,511510736
416.1457,244.15555,517471906,501704220,511510736
416.17894,221.9611,517471906,501704220,511510736
416.21219,230.72223,517471906,501704220,511510736
416.24543,220.21666,517471906,501704220,511510736
416.27868,222.92778,517471906,501704220,511510736
416.31192,216.02222,517471906,501704220,511510736
416.34517,220.4611,517471906,501704220,511510736
416.37841,209.4611,517471906,501704220,511510736
416.41166,225.38889,517471906,501704220,511510736
416.4449,221.81111,517471906,501704220,511510736
416.47815,216.47778,517471906,501704220,511510736
416.51139,215.31667,517471906,501704220,511510736
416.54464,229.75555,517471906,501704220,511510736
416.57788,228.60556,517471906,501704220,511510736
416.61113,234.85,517471906,501704220,511510736
416.64437,229.05556,517471906,501704220,511510736
416.67762,232.12222,517471906,501704220,511510736
416.71086,221.66112,517471906,501704220,511510736
416.74411,224.70555,517471906,501704220,511510736
416.77735,224.37778,517471906,501704220,511510736
416.8106,222.44444,517471906,501704220,511510736
416.84384,200.62222,517471906,501704220,511510736
416.87709,216.32777,517471906,501704220,511510736
416.91033,235.97223,517471906,501704220,511510736
416.94358,231.0,517471906,501704220,511510736
416.97682,233.81111,517471906,501704220,511510736
417.01007,229.1,517471906,501704220,511510736
417.04331,218.2111,517471906,501704220,511510736
417.07656,225.42778,517471906,501704220,511510736
417.1098,219.78334,517471906,501704220,511510736
417.14305,223.33888,517471906,501704220,511510736
417.17629,219.2111,517471906,501704220,511510736
417.20954,241.14444,517471906,501704220,511510736
417.24278,210.79445,517471906,501704220,511510736
417.27603,208.08888,517471906,501704220,511510736
417.30927,206.56111,517471906,501704220,511510736
417.34252,217.61111,517471906,501704220,511510736
417.37576,220.64444,517471906,501704220,511510736
417.40901,228.80556,517471906,501704220,511510736
417.44225,216.95,517471906,501704220,511510736
417.4755,203.27777,517471906,501704220,511510736
417.50874,226.6,517471906,501704220,511510736
417.54199,220.35,517471906,501704220,511510736
417.57523,221.18333,517471906,501704220,511510736
417.60848,230.63333,517471906,501704220,511510736
417.64172,225.41667,517471906,501704220,511510736
417.67497,216.67778,517471906,501704220,511510736
417.70821,227.75555,517471906,501704220,511510736
417.74146,225.61667,517471906,501704220,511510736
417.7747,223.58333,517471906,501704220,511510736
417.80795,213.66667,517471906,501704220,511510736
417.84119,224.26111,517471906,501704220,511510736
417.87444,215.73889,517471906,501704220,511510736
417.90768,230.15,517471906,501704220,511510736
417.94093,218.30556,517471906,501704220,511510736
417.97417,221.02222,517471906,501704220,511510736
418.00742,206.55,517471906,501704220,511510736
418.04066,214.83888,517471906,501704220,511510736
418.07391,221.22223,517471906,501704220,511510736
418.10715,225.07222,517471906,501704220,511510736
418.1404,226.25,517471906,501704220,511510736
418.17364,222.45555,517471906,501704220,511510736
418.20689,216.3,517471906,501704220,511510736
418.24013,207.91112,517471906,501704220,511510736
418.27338,220.47778,517471906,501704220,511510736
418.30662,200.22223,517471906,501704220,511510736
418.33987,223.88889,517471906,501704220,511510736
418.37311,216.4611,517471906,501704220,511510736
418.40636,236.07222,517471906,501704220,511510736
418.4396,217.92778,517471906,501704220,511510736
418.47285,215.07222,517471906,501704220,511510736
418.50609,210.97778,517471906,501704220,511510736
418.53934,221.24445,517471906,501704220,511510736
418.57258,226.37222,517471906,501704220,511510736
418.60583,202.51666,517471906,501704220,511510736
418.63907,208.65555,517471906,501704220,511510736
418.67232,230.81111,517471906,501704220,511510736
418.70556,220.23889,517471906,501704220,511510736
418.73881,210.95555,517471906,501704220,511510736
418.77205,224.44444,517471906,501704220,511510736
418.8053,217.43889,517471906,501704220,511510736
418.83854,218.11667,517471906,501704220,511510736
418.87179,223.42223,517471906,501704220,511510736
418.90503,206.93889,517471906,501704220,511510736
418.93828,219.87778,517471906,501704220,511510736
418.97153,214.5389,517471906,501704220,511510736
419.00477,214.02222,517471906,501704220,511510736
419.03802,210.7111,517471906,501704220,511510736
419.07126,221.37778,517471906,501704220,511510736
419.10451,219.82777,517471906,501704220,511510736
419.13775,211.44444,517471906,501704220,511510736
419.171,228.65,517471906,501704220,511510736
419.20424,224.89444,517471906,501704220,511510736
419.23749,219.49445,517471906,501704220,511510736
419.27073,236.36667,517471906,501704220,511510736
419.30398,226.93333,517471906,501704220,511510736
419.33722,210.85,517471906,501704220,511510736
419.37047,224.02777,517471906,501704220,511510736
419.40371,226.78334,517471906,501704220,511510736
419.43696,231.26666,517471906,501704220,511510736
419.4702,222.20555,517471906,501704220,511510736
419.50345,208.28334,517471906,501704220,511510736
419.53669,223.39444,517471906,501704220,511510736
419.56994,228.07777,517471906,501704220,511510736
419.60318,211.68333,517471906,501704220,511510736
419.63643,214.85,517471906,501704220,511510736
419.66967,235.30556,517471906,501704220,511510736
419.70292,209.56111,517471906,501704220,511510736
419.73616,213.46666,517471906,501704220,511510736
419.76941,222.69444,517471906,501704220,511510736
419.80265,210.6,517471906,501704220,511510736
419.8359,237.15,517471906,501704220,511510736
419.86914,211.54445,517471906,501704220,511510736
419.90239,219.44444,517471906,501704220,511510736
419.93563,218.25,517471906,501704220,511510736
419.96888,238.03334,517471906,501704220,511510736
420.00212,227.72778,517471906,501704220,511510736
420.03537,213.1,517471906,501704220,511510736
420.06861,211.98889,517471906,501704220,511510736
420.10186,218.59445,517471906,501704220,511510736
420.1351,233.16112,517471906,501704220,511510736
420.16835,211.61667,517471906,501704220,511510736
420.20159,222.16667,517471906,501704220,511510736
420.23484,230.33888,517471906,501704220,511510736
420.26808,211.33333,517471906,501704220,511510736
420.30133,212.56667,517471906,501704220,511510736
420.33457,204.47223,517471906,501704220,511510736
420.36782,214.7889,517471906,501704220,511510736
420.40106,232.18889,517471906,501704220,511510736
420.43431,234.12222,517471906,501704220,511510736
420.46755,238.67223,517471906,501704220,511510736
420.5008,219.55,517471906,501704220,511510736
420.53404,223.65,517471906,501704220,511510736
420.56729,215.13889,517471906,501704220,511510736
420.60053,218.25555,517471906,501704220,511510736
420.63378,210.55556,517471906,501704220,511510736
420.66702,204.26111,517471906,501704220,511510736
420.70027,211.82777,517471906,501704220,511510736
420.73351,226.12778,517471906,501704220,511510736
420.76676,232.12778,517471906,501704220,511510736
420.8,226.23889,517471906,501704220,511510736
420.83325,208.69444,517471906,501704220,511510736
420.86649,230.50555,517471906,501704220,511510736
420.89974,208.97223,517471906,501704220,511510736
420.93298,244.88889,517471906,501704220,511510736
420.96623,230.06111,517471906,501704220,511510736
420.99947,224.60556,517471906,501704220,511510736
421.03272,211.1,517471906,501704220,511510736
421.06596,214.02777,517471906,501704220,511510736
421.09921,225.0389,517471906,501704220,511510736
421.13245,218.0389,517471906,501704220,511510736
421.1657,209.3,517471906,501704220,511510736
421.19894,233.39444,517471906,501704220,511510736
421.23219,220.5389,517471906,501704220,511510736
421.26543,222.16667,517471906,501704220,511510736
421.29868,227.72223,517471906,501704220,511510736
421.33192,218.58888,517471906,501704220,511510736
421.36517,233.33333,517471906,501704220,511510736
421.39841,206.47778,517471906,501704220,511510736
421.43166,226.43889,517471906,501704220,511510736
421.4649,225.25555,517471906,501704220,511510736
421.49815,219.7111,517471906,501704220,511510736
421.53139,214.65555,517471906,501704220,511510736
421.56464,210.2,517471906,501704220,511510736
421.59788,206.87222,517471906,501704220,511510736
